,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
144,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14718.1985455280,1.0,1.0,1.0,1.0,17.5249040549397,1.0,1.0,21859.8901634348,1.0,1.0,1.0,18.8718760744256,1.0,1.0,1.0,0.05389143958200293,0.02966648802333527,0.05663269281204307,0.0269662047887078,0.0027412532300401388,0.0269662047887078,0.0027412532300401388,0.00274125323004014,0.137062661502007,0.0538914395820029,9.50655127836018e-6,105190.617577197,3239.35646386005,0.000497310149023486,2010.81759936649,7.31950951203380,1.3469720194858519,0.137062661502007,1.0,1.0,1.0,13926.8024788232,1.0,1.0,1.0,17.3902359038787,1.0,1.0,1.0,1.0,21063.2096227015,1.0,1.0,18.7362112353200,1.0,1.0,1.0,0.050842100331365714,0.028520233444223386,0.05663269281204307,0.028112459367819684,0.005790592480677356,0.028112459367819684,0.005790592480677356,0.00579059248067736,0.289529624033868,0.0508421003313657,9.50655127836018e-6,105190.617577197,3056.06396158753,0.000515825140632048,1938.64145275022,7.18379484719374,1.345975331441226,0.289529624033868,1.0,-0.08519744984835967,-0.11740305915857042,0.0,0.0,10.205394542905925,9,11,4.543556323526569,10000,19000,16.5000000000000,19.0000000000000,7141.691617906751,10000,25000,17.0000000000000,20.0000000000000,4.610098366789863,4.55620692720786,4.591918092429039,4.562251604405704,0.04806854885690415,4500.24665803866,5302.034128840169,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.206441056685001,9,11,4.557104384552426,10000,19000,16.5000000000000,19.0000000000000,10000,7136.407143878338,25000,17.0000000000000,20.0000000000000,4.6110779739473395,4.560235873615974,4.5934687118898,4.564948478445577,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21074.460993713605,11,101.29583363895107,500000,1,1,-111,122,111,1,8,11,11,11,144
145,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14749.6864221410,1.0,1.0,1.0,1.0,17.5051402944005,1.0,1.0,21295.6574349151,1.0,1.0,1.0,18.8107241270776,1.0,1.0,1.0,0.053802811054532995,0.03340837287590048,0.053517618373530945,0.020109245497630462,-0.00028519268100205,0.020109245497630462,0.0,0,0,0.0538028110545330,9.50655127836018e-6,105190.617577197,3234.02909840890,0.000508660271980672,1965.94869913096,7.50257950711589,1.3055838326770903,0,1.0,1.0,1.0,15620.0526732603,1.0,1.0,1.0,17.6351671775276,1.0,1.0,1.0,1.0,22159.1589443730,1.0,1.0,18.9393818480573,1.0,1.0,1.0,0.0576116839696601,0.03071307963732295,0.053517618373530945,0.022804538736207997,-0.004094065596129154,0.022804538736207997,0.0,0,0,0.0576116839696601,9.50655127836018e-6,105190.617577197,3462.97635224620,0.000488217396205076,2048.26785725585,7.62598144472529,1.3042146705296989,0,1.0,-0.08246820080662474,-0.12108563900175251,0.0,0.0,10.002560787284596,9,11,4.560777276060283,10000,19000,16.5000000000000,19.0000000000000,6545.9710127740955,10000,25000,17.0000000000000,20.0000000000000,4.61110220370439,4.557299392649857,4.59053422607244,4.557125853196539,0.048025809708031345,4499.323622233681,5013.826648995514,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.009185732802273,9,11,4.510586005916156,10000,19000,16.5000000000000,19.0000000000000,10000,6539.106271112708,25000,17.0000000000000,20.0000000000000,4.614160833529935,4.556549149560275,4.591167324977095,4.560454245339772,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21067.552425854796,11,97.6559841984414,500000,1,1,-111,121,111,1,8,11,11,11,145
146,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16584.0941030564,1.0,1.0,1.0,1.0,17.8323543886836,1.0,1.0,23441.8087064989,1.0,1.0,1.0,19.1258074968756,1.0,1.0,1.0,0.06124253238756694,0.03533099928184491,0.0564466382753149,0.021115638993469993,-0.004795894112252036,0.021115638993469993,0.0,0,0,0.0612425323875669,9.50655127836018e-6,105190.617577197,3681.22274505124,0.000460261722096614,2172.67687489791,7.63302371128506,1.293453108192053,0,1.0,1.0,1.0,16043.8969813697,1.0,1.0,1.0,17.7861333702749,1.0,1.0,1.0,1.0,23165.2196589771,1.0,1.0,19.1293063490930,1.0,1.0,1.0,0.05877090370946014,0.030332228597399258,0.0564466382753149,0.026114409677915645,-0.0023242654341452396,0.026114409677915645,0.0,0,0,0.0587709037094601,9.50655127836018e-6,105190.617577197,3532.65580386749,0.000471686000027022,2120.05444287664,7.56768159198790,1.343172978818061,0,1.0,-0.10844715770940064,-0.16312090951145436,0.0,0.0,10.199330677398521,9,11,4.5050504279728445,10000,19000,16.5000000000000,19.0000000000000,6857.714603442408,10000,25000,17.0000000000000,20.0000000000000,4.61555314562854,4.554310613240973,4.588590988536613,4.5532599892547685,0.04790642049804472,4499.708272896662,5301.86564940719,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.21845177828704,9,11,4.541596428331669,10000,19000,16.5000000000000,19.0000000000000,10000,7121.32267760741,25000,17.0000000000000,20.0000000000000,4.616742929497631,4.557972025788171,4.593435636461527,4.563103407864128,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21200.705559069746,11,109.79367493590533,500000,1,1,-111,122,111,1,8,11,11,11,146
147,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15065.1873047798,1.0,1.0,1.0,1.0,17.5155092913459,1.0,1.0,21496.3918082824,1.0,1.0,1.0,18.8101785763829,1.0,1.0,1.0,0.05597166442626733,0.0351221672983586,0.051665686515793244,0.016543519217434646,-0.0043059779104740875,0.016543519217434646,0.0,0,0,0.0559716644262673,9.50655127836018e-6,105190.617577197,3364.39654161297,0.000498540668851241,2005.85441164558,7.51060855529416,1.2946692850369903,0,1.0,1.0,1.0,15727.1416500679,1.0,1.0,1.0,17.7415712123397,1.0,1.0,1.0,1.0,22320.6998033281,1.0,1.0,19.0689239991283,1.0,1.0,1.0,0.05728341647794899,0.03462582202458986,0.051665686515793244,0.017039864491203385,-0.005617729962155746,0.017039864491203385,0.0,0,0,0.0572834164779490,9.50655127836018e-6,105190.617577197,3443.24454642700,0.000491734297156533,2033.61857365355,7.73357494557738,1.327352786788545,0,1.0,-0.060198987187769185,-0.12553065350263562,0.0,0.0,10.004900736051756,9,11,4.47782748509105,10000,19000,16.5000000000000,19.0000000000000,6431.20450350259,10000,25000,17.0000000000000,20.0000000000000,4.611031148636323,4.555059484210056,4.595716906236884,4.5605947389385255,0.046815118733973024,4501.086919687741,4967.449662883478,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.007996266762367,9,11,4.567535485211976,10000,19000,16.5000000000000,19.0000000000000,10000,6593.558153260203,25000,17.0000000000000,20.0000000000000,4.619280743338442,4.561997326860493,4.595586446107695,4.560960624083105,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20895.790543939907,11,124.60987609252575,500000,1,1,-111,121,111,1,8,11,11,11,147
148,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16554.1905259332,1.0,1.0,1.0,1.0,17.8210213006551,1.0,1.0,23505.6498091720,1.0,1.0,1.0,19.1291752170631,1.0,1.0,1.0,0.061185571817039985,0.032388812821754875,0.05653115851540989,0.024142345693655018,-0.004654413301630092,0.024142345693655018,0.0,0,0,0.0611855718170400,9.50655127836018e-6,105190.617577197,3677.79890642765,0.000460085833509480,2173.50747875047,7.61634854619874,1.3081539164079619,0,1.0,1.0,1.0,16258.8240242872,1.0,1.0,1.0,17.8185266293719,1.0,1.0,1.0,1.0,23178.6183413249,1.0,1.0,19.1207217034906,1.0,1.0,1.0,0.05930020480227771,0.02392573951059518,0.05653115851540989,0.032605419004814715,-0.0027690462868678184,0.032605419004814715,0.0,0,0,0.0593002048022777,9.50655127836018e-6,105190.617577197,3564.47152320335,0.000468730569451506,2133.42176758424,7.62100784351599,1.302195074118718,0,1.0,-0.1756061009070317,-0.14578408717082905,0.0,0.0,10.204672754456393,9,11,4.501113559254601,10000,19000,16.5000000000000,19.0000000000000,6951.459283238807,10000,25000,17.0000000000000,20.0000000000000,4.614952898370891,4.553767326553851,4.592175768516294,4.559786955694539,0.04787001963948652,4499.796333452297,5313.946008988532,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.19751878585588,9,11,4.561356127675166,10000,19000,16.5000000000000,19.0000000000000,10000,6919.794317037688,25000,17.0000000000000,20.0000000000000,4.618447454335181,4.559147249532903,4.590819652122685,4.56689391261209,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20960.62880674566,11,108.8825046973233,500000,1,1,-111,122,111,1,8,11,11,11,148
149,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,19184.7282550135,1.0,0.0,0.0,1.0,18.3659358192927,1.0,1.0,25650.1570753161,1.0,0.0,0.0,19.6533065124164,1.0,1.0,1.0,0.07018236162890812,0.0244181253779594,0.05419450441182322,0.02977637903386382,-0.0159878572170849,0.02977637903386382,0.0,0,0,0.0701823616289081,9.50655127836018e-6,105190.617577197,4218.58626444059,0.000436162294071256,2292.72455137222,8.36765508684031,1.2873706931237419,0,1.0,1.0,1.0,16074.1014552241,1.0,1.0,1.0,17.7474339867051,1.0,1.0,1.0,1.0,22509.5057341205,1.0,1.0,19.0288263115326,1.0,1.0,1.0,0.058882114321384904,0.03173067912047234,0.05419450441182322,0.02246382529135088,-0.004687609909561685,0.02246382529135088,0.0,0,0,0.0588821143213849,9.50655127836018e-6,105190.617577197,3539.34055412434,0.000481654565090644,2076.17673012568,7.74216434563883,1.281392324827499,0,0.0,-0.20556308476126714,-0.14620341347883856,0.0,0.0,9.998280732452347,9,11,4.547667643240068,10000,19000,16.5000000000000,19.0000000000000,6465.428820302667,10000,25000,17.0000000000000,20.0000000000000,4.6219923876150695,4.551810025986161,4.586026179142241,4.561608053764282,0.04854158060684587,4498.341069590309,5022.196679508543,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.005269641066242,9,11,4.5415526450239865,10000,19000,16.5000000000000,19.0000000000000,10000,6435.404278896398,25000,17.0000000000000,20.0000000000000,4.615510836589543,4.556628722268158,4.591572897717942,4.55984221859747,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20941.23168221276,11,99.0890308513965,500000,1,1,-111,121,111,1,8,11,11,11,149
150,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15361.2549642982,1.0,1.0,1.0,1.0,17.6315978948371,1.0,1.0,22416.4148035962,1.0,1.0,1.0,18.9590038751616,1.0,1.0,1.0,0.056346710716807635,0.032957114983772406,0.05762407538176689,0.024666960397994486,0.0012773646649592574,0.024666960397994486,0.0012773646649592574,0.00127736466495926,0.0638682332479629,0.0563467107168076,9.50655127836018e-6,105190.617577197,3386.94017071124,0.000483398579330932,2068.68626172649,7.42560882648196,1.327405980324504,0.0638682332479629,1.0,1.0,1.0,15260.1942767948,1.0,1.0,1.0,17.6109379246611,1.0,1.0,1.0,1.0,22277.2266553543,1.0,1.0,18.9311703439959,1.0,1.0,1.0,0.05614111647764286,0.02982219802503394,0.05762407538176689,0.02780187735673295,0.001482958904124032,0.02780187735673295,0.001482958904124032,0.00148295890412403,0.0741479452062016,0.0561411164776429,9.50655127836018e-6,105190.617577197,3374.58212214664,0.000484479819996422,2064.06945908993,7.39325617633198,1.3202324193348585,0.0741479452062016,1.0,-0.13133803580647244,-0.22194533352423063,0.0,0.0,10.205989068355164,9,11,4.535437353495498,10000,19000,16.5000000000000,19.0000000000000,7055.159839298004,10000,25000,17.0000000000000,20.0000000000000,4.61093626656887,4.554589555852062,4.596808565660673,4.563851450676901,0.04878462902683755,4499.685127860102,5314.9977805383,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.217681748329067,9,11,4.522098951643684,10000,19000,16.5000000000000,19.0000000000000,10000,7017.032378559482,25000,17.0000000000000,20.0000000000000,4.612812320673365,4.556671204195722,4.5899845559104335,4.5601623578854,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20936.319974617036,11,100.88974315584306,500000,1,1,-111,122,111,1,8,11,11,11,150
151,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15057.3885911043,1.0,1.0,1.0,1.0,17.5454170215786,1.0,1.0,21517.8036256412,1.0,1.0,1.0,18.8360136788584,1.0,1.0,1.0,0.055295365191290635,0.03149766510303387,0.05381010396565633,0.022312438862622463,-0.0014852612256343045,0.022312438862622463,0.0,0,0,0.0552953651912906,9.50655127836018e-6,105190.617577197,3323.74492207344,0.000500635376190077,1997.46172076407,7.53826140174767,1.290596657279821,0,1.0,1.0,1.0,15282.9585586264,1.0,1.0,1.0,17.5740714777516,1.0,1.0,1.0,1.0,21812.1773258724,1.0,1.0,18.8784130518777,1.0,1.0,1.0,0.0564834956410607,0.03345021107935686,0.05381010396565633,0.02035989288629947,-0.0026733916754043685,0.02035989288629947,0.0,0,0,0.0564834956410607,9.50655127836018e-6,105190.617577197,3395.16216537263,0.000494306670889495,2023.03561511828,7.55446836645675,1.304341574126192,0,1.0,-0.08005201967663195,-0.11062248745920836,0.0,0.0,10.007155619830957,9,11,4.530247941442845,10000,19000,16.5000000000000,19.0000000000000,6460.415034536863,10000,25000,17.0000000000000,20.0000000000000,4.614443908352889,4.559148543161599,4.591493780584865,4.559996115481831,0.04837427179433825,4500.082673067449,5005.758381672413,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.019603111294808,9,11,4.501392809597681,10000,19000,16.5000000000000,19.0000000000000,10000,6529.218767245974,25000,17.0000000000000,20.0000000000000,4.613798746046098,4.557315250405037,4.595500052033491,4.562049840954134,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21055.830893722774,11,109.68149993503317,500000,1,1,-111,121,111,1,8,11,11,11,151
152,0.012478046421512373,0.0,0.0124780464215124,0.012478046421512373,0.0,1.0,1.0,1.0,16751.4587032589,1.0,1.0,1.0,1.0,17.8712720251178,1.0,1.0,23811.2653908046,1.0,1.0,1.0,19.2060394657629,1.0,1.0,1.0,0.06169435175742333,0.04052964097087486,0.05562645973975025,0.015096818768875392,-0.006067892017673077,0.015096818768875392,0.0,0,0,0.0616943517574233,9.50655127836018e-6,105190.617577197,3708.38112136468,0.000458725167217368,2179.95451626518,7.68431569478728,1.3347674406450334,0.0124780464215124,1.0,1.0,1.0,15969.7569720336,1.0,1.0,1.0,17.7789594542503,1.0,1.0,1.0,1.0,23047.7694714928,1.0,1.0,19.1171689898489,1.0,1.0,1.0,0.058298873928108286,0.022362261254222915,0.05562645973975025,0.033264198485527335,-0.0026724141883580355,0.033264198485527335,0.0,0,0,0.0582988739281083,9.50655127836018e-6,105190.617577197,3504.28260145878,0.000474430833721964,2107.78880486094,7.57654511457907,1.3382095355986432,0,1.0,0.012478046421512373,-0.26540984813322493,0.0,0.0,10.186956330330563,9,11,4.517189079285996,10000,19000,16.5000000000000,19.0000000000000,7059.806687545667,10000,25000,17.0000000000000,20.0000000000000,4.616892937568818,4.555198585811395,4.5982733582105135,4.557743717239639,0.0473269799667299,4500.021371845913,5289.166091835427,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.202414339671236,9,11,4.557211500404007,10000,19000,16.5000000000000,19.0000000000000,10000,7078.012499459178,25000,17.0000000000000,20.0000000000000,4.619108483736423,4.560809609808315,4.5864282757805945,4.564066014526372,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20790.164052024284,11,102.738842535852,500000,1,1,-111,122,111,1,8,11,11,11,152
153,0.0,0.010926368245070955,0.0109263682450710,0.0,0.010926368245070955,1.0,1.0,1.0,16504.9189074124,1.0,1.0,1.0,1.0,17.8330550773819,1.0,1.0,22947.9245520146,1.0,1.0,1.0,19.1199166122307,1.0,1.0,1.0,0.060575159097753684,0.04271763579548793,0.05101551148852838,0.008297875693040448,-0.009559647609225307,0.008297875693040448,0.0,0,0,0.0605751590977537,9.50655127836018e-6,105190.617577197,3641.10765447410,0.000474371703777703,2108.05153856440,7.82946650282206,1.2868615348487975,0,1.0,1.0,1.0,14651.0818464916,1.0,1.0,1.0,17.4290484225527,1.0,1.0,1.0,1.0,21228.5249298796,1.0,1.0,18.7427611474144,1.0,1.0,1.0,0.053925508309699666,0.033826471505326694,0.05101551148852838,0.017189039983201683,-0.0029099968211712887,0.017189039983201683,0.0,0,0,0.0539255083096997,9.50655127836018e-6,105190.617577197,3241.40429843519,0.000508238262688140,1967.58110007473,7.44624038416264,1.3137127248616591,0.0109263682450710,1.0,-0.07565889684794096,0.010926368245070955,0.0,0.0,10.003588574559878,9,11,4.532939004737087,10000,19000,16.5000000000000,19.0000000000000,6443.005644602163,10000,25000,17.0000000000000,20.0000000000000,4.612304978380941,4.551729819283187,4.598207398463622,4.555489762668134,0.04585043771139343,4499.8489200043105,5006.7590569168715,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.982808038390093,9,11,4.519979767276947,10000,19000,16.5000000000000,19.0000000000000,10000,6577.443083388054,25000,17.0000000000000,20.0000000000000,4.615760805409005,4.5618352970993055,4.592238030730189,4.558411559224862,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21112.55396769812,11,101.18644473997455,500000,1,1,-111,121,111,1,8,11,11,11,153
154,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16063.4763484282,1.0,1.0,1.0,1.0,17.7283825884517,1.0,1.0,22943.3533067638,1.0,1.0,1.0,19.0259291669164,1.0,1.0,1.0,0.05901314737487873,0.03486131958324634,0.05747645429127142,0.022615134708025078,-0.0015366930836073073,0.022615134708025078,0.0,0,0,0.0590131473748787,9.50655127836018e-6,105190.617577197,3547.21681002151,0.000470511417722224,2125.34693598099,7.55804903024635,1.2975465784647668,0,1.0,1.0,1.0,17943.8113834336,1.0,1.0,1.0,18.0946657577085,1.0,1.0,1.0,1.0,24803.2283206728,1.0,1.0,19.3883535708887,1.0,1.0,1.0,0.06625762552917358,0.024051928254735344,0.05747645429127142,0.033424526036536076,-0.00878117123790216,0.033424526036536076,0.0,0,0,0.0662576255291736,9.50655127836018e-6,105190.617577197,3982.67459920710,0.000439687807426034,2274.34098264875,7.88967508404823,1.2936878131801854,0,1.0,-0.22800987985508903,-0.10723868065418485,0.0,0.0,10.170333558205314,9,11,4.5284732252751,10000,19000,16.5000000000000,19.0000000000000,6879.87695833559,10000,25000,17.0000000000000,20.0000000000000,4.61148579560046,4.5524726482255815,4.5922632292110706,4.557401909627824,0.048781000569238925,4500.061506905952,5302.219644766613,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.204990673660287,9,11,4.505467603857463,10000,19000,16.5000000000000,19.0000000000000,10000,6859.416937239139,25000,17.0000000000000,20.0000000000000,4.617994640291697,4.551737014762524,4.592008334373188,4.567956406118452,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21025.53216177894,11,97.8597061300066,500000,1,1,-111,122,111,1,8,11,11,11,154
155,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15142.2565624135,1.0,1.0,1.0,1.0,17.5742253899102,1.0,1.0,21679.6539360535,1.0,1.0,1.0,18.8894036442544,1.0,1.0,1.0,0.055521566264969735,0.03606994819907694,0.053784598274788056,0.017714650075711116,-0.0017369679901816787,0.017714650075711116,0.0,0,0,0.0555215662649697,9.50655127836018e-6,105190.617577197,3337.34162529454,0.000500817339075608,1996.73597932086,7.58350463918811,1.3151782543441504,0,1.0,1.0,1.0,15729.8190261461,1.0,1.0,1.0,17.7091281090310,1.0,1.0,1.0,1.0,22195.3303642264,1.0,1.0,19.0098444995239,1.0,1.0,1.0,0.05758350229108267,0.027810401024209064,0.053784598274788056,0.025974197250578993,-0.0037989040162946103,0.025974197250578993,0.0,0,0,0.0575835022910827,9.50655127836018e-6,105190.617577197,3461.28238186111,0.000490087914138134,2040.45023586961,7.70899419629428,1.3007163904928958,0,1.0,-0.22501667084574578,-0.0794030651201138,0.0,0.0,9.990720750722138,9,11,4.537221016765749,10000,19000,16.5000000000000,19.0000000000000,6537.397373639947,10000,25000,17.0000000000000,20.0000000000000,4.613663810863695,4.558142244598725,4.593211522199586,4.557141574000509,0.04867410366309404,4498.423075447084,4970.731041245811,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.000133912736702,9,11,4.544506136967744,10000,19000,16.5000000000000,19.0000000000000,10000,6465.511338080245,25000,17.0000000000000,20.0000000000000,4.6159214462768405,4.558337943985758,4.592424353194316,4.564613952170107,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20827.873402870286,11,110.03899003224713,500000,1,1,-111,121,111,1,8,11,11,11,155
