,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood
36,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.001007235937006,14672.5404233289,17.5010742635757,21136.1847234098,18.7920353877656,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.005520957488239,14264.1747432482,17.3338436080521,20753.3843647597,18.6299108046931,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
37,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.20700772372941,13966.7385370999,17.3941372160902,20885.4462800999,18.7005571325466,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.200712868505025,15147.8340694396,17.5497138049700,22220.3990434646,18.8851857002594,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
38,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.18835652549015,16782.1790636277,17.8956312266544,23816.9748737770,19.2227637671549,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20571369097278,17600.9090757009,18.0201522521576,24577.5361898684,19.3363111167535,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
39,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.00196255500154,15463.1698889847,17.6019964602280,21888.9977196597,18.8892600259972,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.992529806562265,13157.1847033752,17.1237109810205,19708.4260035326,18.4360981875369,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
40,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.185868933329234,10958.7376251128,16.7763468041575,17906.3080184626,18.0932113631809,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.227341648048764,14577.2546797648,17.4745223459071,21414.7415997232,18.7705213337400,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
41,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.01296641144226,14025.7467984093,17.2953316968669,20515.6119643673,18.5851690216609,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.996435786460811,10956.7760260578,16.6548427578016,17432.0527690691,17.9417806860835,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
42,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.194881340569061,16821.3982277419,17.8502499486147,23934.2169574230,19.1936116298935,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.197339369902096,16310.6537779017,17.7658187558627,23319.4459894909,19.0895334809133,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
43,111,1,14,-121,11,22,11,21,-111,11,11,121,0.0,10.025150068827044,18721.0571638018,18.2858953680444,25187.7025984848,19.5768170550417,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,9.999697881040674,11599.5788925116,16.8193045521719,18073.5763122724,18.1116938991910,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
44,111,1,14,-121,11,22,11,21,-111,11,11,122,0.0,10.199160295227959,18618.4689769275,18.2691972964915,25637.4853922154,19.5901752173815,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.19775342576094,15199.5009157635,17.5282887413392,22212.5431498813,18.8481423221573,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
45,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.995456577714618,12954.4723598689,17.1422569200277,19471.5931380811,18.4476632094460,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.994187418763472,14862.0605434238,17.4565796265057,21435.9996519635,18.7733668628618,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
46,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.184377158443464,14851.7623638911,17.5645556643268,21932.3578179248,18.9000721657958,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20730946442551,12319.7335622703,17.0613998205912,19479.7716442264,18.4119005054102,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
47,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.989587794678085,14912.7093659689,17.5184878700068,21407.1281095341,18.8186958280516,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.981435669500296,16717.3314866858,17.8039080770211,23222.2165638893,19.1062114358747,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
48,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.192145581164548,13628.2358698203,17.3112614513455,20583.7255844150,18.6215146551510,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20996551567345,13041.7191587218,17.1379296061310,19951.6113922691,18.4395933003433,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
49,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.997098298753915,15211.4816578835,17.5810773947280,21762.5396649631,18.8984566401429,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.010819037105549,13332.3329393041,17.2072034693959,19791.4730320805,18.5060985627160,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
50,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.19942646432301,15084.9850907763,17.5991070212641,22059.9150489824,18.9146587189837,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.213833981558691,13727.0835856502,17.2773482673580,20719.8164653625,18.5962578000311,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
51,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.995966475545577,12988.0794276247,17.0877355062234,19443.9478810301,18.3765977216406,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.999185225753623,14173.5476775864,17.2851189394898,20670.4031132465,18.5821638762765,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
52,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.206492733810748,15865.8501396270,17.7282092677829,22888.7161066526,19.0502235517922,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.199184965590709,12550.1652460366,17.0476853190486,19522.8444716290,18.3602522365050,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
53,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.195020830307849,14882.7308693994,17.5251297488814,21968.4684635743,18.8599215691655,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.21065188974952,11588.3985444606,16.8712553853209,18518.5180449017,18.1767322957817,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
54,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.014100276459425,17520.6713289097,18.0525212803821,24012.6097342901,19.3542783060821,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.997350665386525,13224.4837237342,17.1171298057893,19742.6341694838,18.4241428437275,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
55,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.194932648019805,13511.4963612797,17.2955131403659,20530.6475559522,18.6230206830968,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.190745347493213,13653.5408594501,17.2452543100331,20678.4009805151,18.5738415620673,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
56,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.998085103025792,14836.7926395275,17.5114202274170,21289.9372305735,18.8011313765838,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.014784356032562,12567.9782987207,17.0303868237595,19007.2969438578,18.3173347500766,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
57,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.192144340461246,17597.8803200678,18.0181711611904,24599.4432207177,19.3366293594414,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.198662920271055,16566.4010690955,17.8043949151797,23389.8404586226,19.0893108305328,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
58,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.98853177280151,13366.0657402925,17.1979314637821,19906.7299964168,18.5112251739526,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.005356958067837,13827.0076370435,17.3059057615508,20321.9592028265,18.6100208644194,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
59,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.210185229224871,16907.7985535438,17.9423842753033,23917.3530362446,19.2637657859754,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.184132056102396,15618.4807204342,17.6284833202947,22626.5546026437,18.9495857207725,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
60,111,1,14,-121,11,22,11,21,-111,11,11,121,0.0,9.983894665830803,18895.2515880279,18.2781270576819,25467.2152751763,19.5939700709874,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.003729035391492,14773.2680913515,17.4369464418899,21301.1217161994,18.7439577086950,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
61,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.21565982586989,16960.9385493273,17.9139238096401,23910.3721367466,19.2231799534852,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.179956506194195,15394.7890750508,17.5954902702672,22450.6266334497,18.9247926597497,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
62,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.013475182516961,17289.3500556668,17.9834536989663,23876.2023359081,19.2991973881410,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.011486183702003,14421.1587141569,17.3975836993161,20843.2566697233,18.6804172132307,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
63,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.231561123414863,15143.0490242452,17.5775265121616,22268.5107511225,18.9148045378619,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.17740991248548,13780.2711451937,17.2754116225828,20739.5640895548,18.5815037588722,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
64,111,1,14,-121,11,22,11,21,-111,11,11,121,0.0,9.989672623125372,19540.9111788680,18.4070384434741,25918.7313193863,19.6810157897474,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,0.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.00003288064826,13595.9785960636,17.1823707717327,20086.6146454242,18.4788832332958,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
65,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.206735126264105,15917.3494361583,17.7579758770933,22955.3951360995,19.0876871541434,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.207440585564326,11905.7684653549,16.9215799152686,19102.5525431808,18.2812819340917,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
66,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.998958667113769,14538.1425732064,17.4039063731467,21052.4129240831,18.7023296234627,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.997462813095368,12393.7286890357,16.9481266936206,18950.7441194540,18.2550698858678,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
67,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.2060003732454,13524.2219693152,17.2649753695828,20408.4639335039,18.5619267391037,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.200213377882331,12657.8484215737,17.0463031098927,19801.5134165066,18.3921282779755,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
68,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.000265917177657,17260.1241364713,17.9717988387213,23801.0789373040,19.2820708836608,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.994516432975571,14068.3895883672,17.3268228989090,20571.2626727336,18.6294664843913,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
69,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.211218527919256,17067.6462525116,17.9571007199910,23996.3489420322,19.2681512688678,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.196623488726875,11385.5670022346,16.8308682282274,18421.0873821627,18.1621308424669,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
70,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.99913239601343,15595.3662298601,17.6577949351326,22073.9868398286,18.9561855750171,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.997369987163395,11364.5089679346,16.7629037066092,17821.4363637914,18.0569467750202,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
71,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.207096027947989,16215.4603959319,17.8121380692127,23337.6366278546,19.1659489556235,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.199955806993989,14841.6285655423,17.5394840415207,21906.0076765180,18.8823086269761,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
72,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.005626095516146,16789.8924516958,17.8846944080112,23252.4902875834,19.1792481048123,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.992452861743615,12030.6721281659,16.8891263467819,18491.3147896502,18.1832883933031,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
73,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.204749526845726,14266.1928369952,17.4169110725896,21232.4885242893,18.7301773857118,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.202444512749993,12737.2777436460,17.0958839721964,19799.5999085920,18.4272529246449,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
74,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.200586810745088,12768.5083804319,17.1556731070185,19686.0013691911,18.4680346341974,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.207780182017343,13604.0508505316,17.2919142180923,20404.6815110619,18.5821050508023,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
75,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.014213068550163,10770.2952694490,16.6816117274501,17205.7520815605,17.9743398651020,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.990900396947133,10951.2642173617,16.6628635297235,17421.4955837990,17.9625770370491,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
76,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.186158506624484,13661.7041820693,17.3024871153960,20698.6670239864,18.6310473297469,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.191580393756361,12234.7725864044,17.0099151588282,19211.6185322608,18.3271254601398,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
77,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.992364753152161,14851.5860615088,17.4480714350055,21240.6343882130,18.7251375706388,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.011787749552886,12174.3335043312,16.9265441859587,18630.1202026957,18.2169502292021,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
78,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.193871038664492,13890.6599688482,17.3146758825983,20728.2785023269,18.6018964497044,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.207373776918676,14956.9520952463,17.5016642753438,21994.5957789754,18.8265407143124,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
79,111,1,14,-121,11,22,11,21,-111,11,11,121,0.0,9.99749616955054,18726.0075229852,18.2734978963578,25259.4589824248,19.5780581845934,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.004091200467817,13058.5141242084,17.0828400523507,19514.4093394000,18.3719143762413,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
80,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.194837969489244,14124.8301599624,17.4201472818186,21013.7118579966,18.7191305972743,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.181639360366209,17529.0542747680,17.9665545033212,24526.7146371546,19.2860493729398,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
81,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.996120408801394,16094.1680331696,17.7561056815073,22637.1092918638,19.0663560035274,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.989867127440633,13511.0671104719,17.1872815227665,20031.2098694437,18.4929663534546,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
