,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood
36,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.228715803944603,16441.0746765949,17.8554016510133,23364.2660463962,19.1615030108254,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.220382470521153,13454.0019673090,17.2103506687327,20540.7092295252,18.5473002772825,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
37,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,10.00728274295207,15828.5652467702,17.6899720934001,22227.3933073584,18.9726296568044,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.00789180566788,15067.5950534073,17.4954309196487,21538.1445410491,18.7924651829732,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
38,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.182774924221672,15468.7840671905,17.6187894108388,22400.3111426683,18.9374931146110,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.186753733919398,15473.5899969273,17.6166364002427,22366.2435991384,18.9279445340896,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
39,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.990489380510846,16623.2001842242,17.8259518722850,23083.1197727029,19.1147331404496,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.010699093008332,15618.2973281085,17.6362433186623,22094.5161541061,18.9282763536193,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
40,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.2260167409468,17624.7188522565,18.0379221258332,24671.9728509955,19.3663939132775,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20989945625335,12834.3812972384,17.1035154163560,19851.5173065170,18.4263096875223,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
41,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,10.00658851264554,14410.4422607281,17.4131945026985,20903.6890536943,18.7121931919049,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.005189003060185,17633.7812194704,17.9968737344618,24188.6860219455,19.3082073427133,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
42,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.211984086724138,17451.6622658196,18.0344208114720,24601.3610644515,19.3873131460195,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.202504837677454,14215.5212779804,17.3990045443743,21334.9867206052,18.7461760119677,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
43,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.996708497354394,14746.9037055599,17.4514702284509,21211.8008417328,18.7371723623525,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.990386176546998,11991.4793455764,16.8378848595685,18499.6236420215,18.1321877438109,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
44,111,1,29,-121,11,22,11,21,-111,11,11,122,0.0,10.174310870504712,18766.4847932006,18.2584016877590,25648.4812538773,19.5545922650361,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.217860235620515,11487.8186227456,16.8900062262756,18320.1310312273,18.1768390538555,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
45,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,10.007862306454701,13965.2771515699,17.3091711021778,20455.6929950587,18.6067177632430,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.999588682253211,12957.1762155651,17.0641517005727,19529.3753118897,18.3780482518771,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
46,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.202699705679564,14292.6803989754,17.4471311955575,21339.7566653431,18.7777244658232,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.218564080940702,14526.1396892237,17.4247071109473,21413.3974185228,18.7251242540010,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
47,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.998093411883536,14218.5350431444,17.3520175953984,20684.3348062823,18.6436292158035,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.999291723328543,14096.6270646722,17.3107315088654,20525.1212020797,18.5948909375131,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
48,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.179780909862744,15107.1970030021,17.5339928765037,22020.5412702150,18.8337429585939,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.222666957320934,12599.0712735153,17.0563988044553,19553.3902556029,18.3638523780778,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
49,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.191673330976712,14944.2505667250,17.5552018134256,21959.8835724534,18.8796434680642,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.228986156013073,14852.5931617921,17.5160107894983,21801.8484461242,18.8279213697370,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
50,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.995247242509338,15441.4921068632,17.6254717633195,22007.8718581285,18.9380177164683,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.999517513924037,13866.8201012177,17.2567028146472,20416.1060302764,18.5658319037079,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
51,111,1,29,-121,11,22,11,21,-111,11,11,122,0.0,10.2000762622198,19095.5114597344,18.3648380928741,26128.7539374082,19.6925060825639,9,11,1.0,10000,19000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.200526381672944,14053.1305877321,17.3386344945173,21063.2895560108,18.6619450009252,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
52,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.992208577174507,16867.6970662986,17.8743827574920,23500.7399164676,19.2042038344240,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.994135212798746,13426.1169615058,17.1639414761072,19957.3809929620,18.4733574959083,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
53,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.183116030129094,15184.1643726527,17.5467636819671,22181.6516304954,18.8651125757739,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.19826479324783,14829.9468935632,17.4371037680360,21910.2963208472,18.7710641585696,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
54,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.982965040505503,16521.6815733811,17.8309480746836,23018.8267324075,19.1301519543026,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.006440710112775,14043.8102166255,17.2924738850074,20510.9995816459,18.5856876439137,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
55,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.205260275668238,16070.8412950690,17.7651331972811,22869.7100291239,19.0487755424605,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.204890633003147,15331.6137977981,17.5792195296856,22287.2364788177,18.8924573872905,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
56,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.993621997641666,17217.7336213168,17.9570234251463,23674.0719996253,19.2473602788339,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.004226144001851,13117.3337410999,17.0829013933398,19625.1487422517,18.3835261501183,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
57,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.201005025783616,13360.7257579079,17.2634807304956,20369.2822665765,18.5949375576614,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.196238915942397,14754.7163265843,17.4644145512210,21745.9200917308,18.7925747753268,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
58,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,10.00217551432895,15261.3282128059,17.5762005182472,21724.9391697706,18.8718851669216,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.999634102955,15843.6959856186,17.6610624595827,22473.9355637334,18.9901492031374,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
59,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.21837909495832,13884.5092031176,17.3427652225069,20870.6108760627,18.6566115150629,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.190178524224986,15647.7716864012,17.5901035537704,22601.3279510507,18.8978291704429,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
60,111,1,29,-121,11,22,11,21,-111,11,11,121,0.0,9.991624323958552,20067.8409312875,18.5455146272095,26536.1655271447,19.8382256524846,9,11,1.0,10000,19000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,9.999685240277856,10428.7336902943,16.5384850323302,16927.7564548191,17.8373311642320,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
61,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.185350110161881,14018.1999341344,17.3789743043662,21092.2169679917,18.7139264284198,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.188770300112859,15089.6976584222,17.5251928446066,22027.9747407302,18.8345292066720,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
62,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.984056803561764,18310.1841761874,18.1830275229059,24830.2350365658,19.4921709126016,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.004721405598593,13705.5817643849,17.2376824565975,20155.0187940826,18.5326474860876,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
63,111,1,29,-121,11,22,11,21,-111,11,11,122,0.0,10.219451273448762,13813.1887954707,17.3582037820383,20785.2228812072,18.6699228050928,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.187548954020366,18206.6611192641,18.1371575377366,25280.5479553563,19.4680391449880,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
64,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.986237868949717,15526.3579950042,17.6017131386136,22084.6067846788,18.9108312185953,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.98418551022965,13920.4180151624,17.2167342933645,20344.9476048620,18.4991601529164,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
65,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.199061302159064,15474.4705942546,17.6922987434414,22482.2935974185,19.0134152549649,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.188571082954105,14374.1773261949,17.3520592910919,21503.3951450981,18.6960611830557,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
66,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,10.016216326090278,15651.0163453704,17.6400662916986,22241.0425018609,18.9587323235235,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.00010743435336,13729.7792132903,17.2451275448124,20238.2663750775,18.5474776015514,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
67,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.199349863648306,14773.3473719536,17.4961294043827,21991.6448900878,18.8530652165132,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.19106479526053,14533.3100710685,17.4083407248295,21518.0680594333,18.7213744740850,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
68,111,1,29,-121,11,22,11,21,-111,11,11,121,0.0,10.010758399272344,19278.8198285108,18.3826452873092,25764.9194764703,19.6750445106925,9,11,1.0,10000,19000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.007524670827001,13052.4763633532,17.1017257481751,19577.3185539075,18.4018446852044,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
69,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.199431347260068,15827.8557029688,17.6895444611919,22762.4243686233,18.9912261186938,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.210306831938638,15124.9625131483,17.5257883165839,22157.4591222398,18.8458519404164,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
70,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.205251386735803,15245.0877442380,17.6474382632761,22202.1793228781,18.9629751025593,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.183713148337777,13484.3474398408,17.2167948337384,20486.8762252370,18.5409235276331,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
71,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,10.006065750199761,16032.0743200723,17.7075502616584,22452.5276708158,18.9899835794973,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.0042444605167,13678.4443988246,17.2134878282224,20195.5663280032,18.5152299080756,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
72,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.227864100613774,15678.5953810883,17.7275822978740,22674.1789579546,19.0449881844742,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.214573287890142,14554.0869230943,17.4375888352733,21553.2024789011,18.7556598629294,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
73,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.999188504017258,12592.6587385574,17.0499360283391,19197.3552813566,18.3765283545600,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.020106909918038,16638.7744303842,17.8392026392494,23170.6499404697,19.1511684307675,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
74,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.200178388914534,15765.5764230255,17.7056740310053,22768.7864530674,19.0301183185520,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.18842776080112,12561.0374978076,17.0265751390935,19769.8354422713,18.3899001310139,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
75,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,10.013385239693918,18158.1668122992,18.2078993871587,24646.4791069372,19.5082991748935,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.995023266115764,16154.9218283926,17.7120416553781,22654.0808448466,19.0146153635573,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
76,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.207386904385597,17914.4140607326,18.1326939519610,24976.5713848162,19.4643492541057,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20375095725051,13713.7860994955,17.2766253432877,20781.1445724434,18.6092613850483,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
77,111,1,29,-121,11,22,11,21,-111,11,11,121,0.0,9.987305227206338,18997.9148569578,18.3260721382012,25464.9983908462,19.6217395027581,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.007070884312856,16296.1378692799,17.7392998885008,22797.5459485840,19.0418441076809,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
78,111,1,29,-121,11,22,11,21,-111,11,11,122,0.0,10.200563763272715,18823.0128116849,18.3000036170788,25835.4324650855,19.6230928959851,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.190920352235809,13492.5038053174,17.2116244282847,20413.3164163939,18.5174294741357,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
79,111,1,29,-121,11,22,11,21,-111,11,11,121,0.0,10.013476828230466,17665.0874147836,18.0820918909696,24204.9187126475,19.3919599409005,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.986095170003537,18498.7803764569,18.1891860086249,25056.5189274571,19.5026407166326,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
80,111,1,29,-121,11,22,11,21,-111,11,11,122,1.0,10.188662196820125,16804.1326864383,17.9204191399015,23891.4232444981,19.2690537221751,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.220894461566225,12640.1262018370,17.0840793910920,19528.9234815048,18.3949428537262,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
81,111,1,29,-121,11,22,11,21,-111,11,11,121,1.0,9.999781367662996,15689.3044455812,17.6712762561540,22249.3769832487,18.9806754975440,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.992658005981578,16518.2407436602,17.7400058926739,23008.6277447678,19.0354958078813,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
