partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.991161508775967,15933.9074705872,17.7674107281847,22425.6030070937,19.0755622213040,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.004772545826713,16867.3171723716,17.9491954008739,23363.2159127230,19.2581938880264,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.213593864536367,14949.0412699416,17.5665450007101,21817.8412207493,18.8625316221327,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.195281522625907,17108.1883898858,17.9419139141916,24141.4277752575,19.2689265239609,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.000971773257083,13724.9835424076,17.2477128569512,20199.0708534813,18.5470087780038,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.000207755196337,14653.9396041680,17.4808498219881,21142.4209119173,18.7830344994429,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.205807568656395,14627.7984085831,17.5156664710580,21469.9586217322,18.8065906195320,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.191924820573073,17409.2972267066,18.0609133898844,24554.1776087641,19.4089523623468,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.002374848882686,14759.8251361093,17.5150673314087,21264.8984538789,18.8168046589121,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.01358420238136,12217.2013051949,17.0165465285455,18615.3884149587,18.2968947402066,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.170953031226448,17274.6789464713,17.9673389457292,24333.2098092316,19.3029080524365,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.197987864544487,12831.8792513722,17.1044843523159,19698.4577357273,18.4037334837279,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.195147232233182,14492.8400613327,17.4844510829807,21498.8352079535,18.8116615538860,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.19606642288918,17132.0355196823,17.9494092693795,24146.7521504003,19.2782719316971,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.015134874452556,12930.5186134329,17.1580781142642,19381.6593793112,18.4546626585115,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.980120712103446,15645.7615170360,17.6600824947235,22155.8606937098,18.9685168136022,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.18246645796198,16537.2548755819,17.8514609030414,23459.8588723763,19.1509692940036,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.171287641618797,17091.6836082096,17.8908994202024,24232.4802445873,19.2313668442273,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.999795356872946,16452.5916547196,17.8046733818359,22889.5991423342,19.0899930732931,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.011127433558649,16942.2517777077,17.9480583568555,23386.7415090246,19.2348720772051,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.210247743449758,13866.8012993894,17.3317513174575,20874.8235097437,18.6570940844238,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.208974097361168,15397.4740465593,17.6642343433558,22283.3248911857,18.9664723125578,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.006354314011041,15281.4613078566,17.5359564511279,21735.3507243691,18.8252922713207,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.01139303332242,17126.0808665214,17.9991808922053,23686.9581150248,19.3098903733347,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,0.0,10.179188660701845,17997.0868092003,18.0979784938659,25174.8572565565,19.4498863767214,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.220016109468263,14568.5624148660,17.4929725640462,21546.4111163921,18.8072258874359,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,0.0,9.999395835021561,14141.4615229165,17.3669777771535,20689.1990756391,18.6763942637381,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.992929059625446,19194.5160098780,18.3508318428292,25793.9531778012,19.6705872179151,9,11,1.0,10000,19000,0.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.229487850236389,13401.8855937433,17.2847186657691,20412.8499966663,18.6114128076598,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.20038464025453,17757.2579864531,18.1280925790420,24558.9001982120,19.4151764036033,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.995126964489232,15937.2309746152,17.7264474513734,22433.3787660237,19.0217168132833,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.000397745404609,12544.1491126873,17.0628339347083,19123.5658042867,18.3747063140804,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,0.0,10.214194835643594,18517.1367399945,18.2713591685911,25426.5415230149,19.5739684321824,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.198194422580356,18793.4512579482,18.2859368637748,25605.0413260690,19.5701054139118,9,11,1.0,10000,19000,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,0.0,9.999112075243731,19797.4701791284,18.5153178508455,26367.2880651313,19.8330074045180,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10000,19000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.991275330050886,13085.3905221138,17.1581804086543,19606.4706732148,18.4660947744504,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.204954110432846,15825.5437949203,17.6708025761067,22798.7196659500,18.9840595595336,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.2208201580738,15791.1089332872,17.7632770816094,22857.8599341549,19.0941570527549,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.998197538354866,17043.2602773375,17.8909230172408,23637.5884616571,19.2092320488654,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.981474439617413,13517.3578806239,17.2129165288080,19930.2696083772,18.4949575818772,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.223842892344638,14059.7646880670,17.3921561687877,21025.3562696335,18.6992046253100,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.163923131491844,12943.5776137712,17.1708604009082,19924.8910849667,18.4808589688938,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.202130116346598,15873.1792172583,17.7232372908272,22823.8072365359,19.0303886838288,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.196828438583506,14538.9418368529,17.4551893090586,21448.9289700072,18.7546976817804,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.025493900812096,15858.9840388879,17.7670285062592,22395.6693638625,19.0726442003736,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.994967989292807,16461.4489983370,17.8011333937500,22959.2584504094,19.0989841508573,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,0.0,10.195705836160656,15050.0673683522,17.5923602881881,22130.2016350239,18.9277712245902,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.202731215051504,19596.4386079401,18.4137946525004,26465.9312790295,19.7094756798631,9,11,1.0,10000,19000,0.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.999910094478157,17321.1015102485,17.9991917359261,23842.5179306068,19.3066936085994,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.989914973817804,15839.6747199194,17.6614294628131,22332.7556149283,18.9632502456633,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.231841493148599,14849.0782422040,17.5757892089930,21728.3572839348,18.8727111118992,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.19855684397714,16006.3158146808,17.7165983749547,22769.9837722939,18.9917246003920,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.996141735538576,15090.4562123086,17.5810995159064,21624.1343167657,18.8928549670078,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.976522602126497,14219.7327373450,17.3876407273420,20819.9164764084,18.7127484016979,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.187703139386434,17903.7121886744,18.0850839333491,24851.2420637159,19.3906803524112,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.185870700153375,14181.1799430697,17.3831030250954,21257.2090816254,18.7128473328768,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.986545056441079,12628.3063628272,17.0152049161084,19182.1971222415,18.3296560667284,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.98864363843017,14780.6466228101,17.4953722660488,21325.6152000780,18.8080339799786,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,0.0,10.212522148623822,17867.5184834795,18.1570006140300,24892.9861423926,19.4889636379239,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.203082687437007,19596.9933258387,18.4682904889784,26714.8490798142,19.8177694324446,9,11,1.0,10000,19000,0.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.009900221400827,12888.1626416188,17.1268939952249,19347.5343739156,18.4137083504978,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.992395217837643,15535.6241590694,17.5849297685235,22041.5094131636,18.8810103914837,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.210984916973686,15274.9220821426,17.6051193015455,22153.9968780880,18.8991520294324,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.197830395393316,14487.5601162015,17.4538686704895,21659.8675269933,18.8030618104594,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,0.0,9.985449829474824,19185.5747487452,18.4245513158014,25582.6054308812,19.7075214634269,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10000,19000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.997778061354051,16427.4288437809,17.8111048770722,22898.1155843196,19.1088472727637,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.20963088114161,15050.2934970469,17.5824521451408,22170.0612309006,18.9251722281989,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.21600061893297,11958.1809534350,16.9838675439917,19065.1745946050,18.3241785553735,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.000320129572026,14321.3561261659,17.3810749876710,20811.6510155409,18.6771562877278,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.986892024246957,16837.9637703787,17.8713605946416,23338.8634584450,19.1695596230157,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.222872028397262,17802.2051561334,18.1075487592420,24898.6491817830,19.4436620239909,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.211108905129889,14582.5622765169,17.4592837613310,21425.3128445550,18.7476318083639,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.200678836823334,14819.6025983150,17.5110606799835,21868.2713155374,18.8395067712401,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.222524277558701,15827.2169288452,17.6920419054768,22781.0386689913,19.0026124090134,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.004401249637061,12523.7058040589,17.0593502499559,19003.1340922147,18.3617524568082,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.008159442348227,17053.7374831475,17.9768990328165,23646.7570023813,19.3021337278847,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.18739037783657,16889.9497720083,17.8994952557876,23772.0335144378,19.1967728791315,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.206999621084671,15564.1236129721,17.6593061523053,22826.5335605298,19.0282755326736,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.980303998502002,16921.8713385119,17.8885309476582,23486.8011766786,19.2005613832069,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.995288046848373,18386.0671116410,18.1747796378995,24852.7682926415,19.4671786392940,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.206595225268217,15252.8191766544,17.6164866590092,22240.8192993745,18.9326628293099,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.21451011772102,14326.5175923482,17.4012110725048,21287.4038603335,18.7122804012399,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.006156651882431,15143.8362933449,17.5695819177668,21646.4040603177,18.8659289902774,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.027346708786707,14421.5538461158,17.4139108986966,20971.4258092281,18.7196885005581,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.205793341639726,14195.7707462226,17.4071936348409,21152.6952723713,18.7239799196251,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.198808109176749,15017.9824150057,17.5761604354436,21898.1467583608,18.8784177777993,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.00019811861838,17203.4380738447,17.9904655608505,23720.7767865119,19.2951873922771,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.982267302692273,15771.0437239549,17.6973515164631,22288.0479216040,19.0020063805176,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,122,0.0,10.169912747348093,18039.9245484999,18.1032007606051,25196.5090351310,19.4489807748302,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.206942428071944,14330.4080006933,17.4330509765728,21211.3341963238,18.7269940538517,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.011227088418492,17303.5768777781,18.0379288314324,23773.8892707600,19.3327997304599,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.010414394645393,14385.2622534115,17.4022551428833,20856.0351118899,18.6972181925421,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
