MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16106.0906319827,1.0,1.0,1.0,17.7551511755732,1.0,1.0,22939.6327020380,1.0,1.0,1.0,19.0388883592512,1.0,1.0,1.0,0.06058673092708755,0.03288520256697147,0.058773261989694604,0.025888059422723132,-0.0018134689373929466,0.025888059422723132,0.0,0,0,0.0605867309270876,9.73236009732360e-6,102750.000000000,3557.30663014757,0.000468969795070359,2132.33349036897,7.55327002306553,1.2837371836779716,0,1.0,1.0,1.0,1.0,11852.2105928354,1.0,1.0,1.0,16.9034215789745,1.0,1.0,1.0,18856.4803301249,1.0,1.0,18.2192313616743,1.0,1.0,1.0,0.04408047827558281,0.036901296331510736,0.058773261989694604,0.02187196565818387,0.014692783714111791,0.02187196565818387,0.014692783714111791,0.0146927837141118,0.734639185705590,0.0440804782755828,9.50655127836018e-6,105190.617577197,2649.63013308959,0.000565269406379669,1769.06796779364,6.69969204609887,1.315809782699712,0.734639185705590,1.0,-0.06167831497390125,-0.19000007196891963,0.0,0.0,10.201881152507717,9,11,10000,4.527608189714734,19000,16.5000000000000,19.0000000000000,6833.542070055381,10000,25000,17.0000000000000,20.0000000000000,4.548962957730888,4.609549688657975,4.5614933948783545,4.594378597445326,0.04967642484179165,5323.162838110632,4499.25169534384,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.203729532875663,9,11,10000,4.4731566284744675,19000,16.5000000000000,19.0000000000000,10000,7004.269737289533,25000,17.0000000000000,20.0000000000000,4.561753567268485,4.605834045544068,4.557009576445358,4.593910872776869,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18981.377898649454,11,102.79492553249594,500000,1,1,-111,122,111,1,14,11,11,11,61
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,19200.1979383302,0.0,0.0,1.0,18.3392353412548,1.0,1.0,25634.7654492226,1.0,0.0,0.0,19.6191963020602,1.0,1.0,1.0,0.07238991998139532,0.02676385799952996,0.05581082151846545,0.029046963518935487,-0.016579098462929875,0.029046963518935487,0.0,0,0,0.0723899199813953,9.73236009732360e-6,102750.000000000,4250.32244462193,0.000434195768767075,2303.10857897017,8.33664470431329,1.2799609608053697,0,1.0,1.0,1.0,1.0,15152.7641918037,1.0,1.0,1.0,17.4981409859654,1.0,1.0,1.0,21732.9904104348,1.0,1.0,18.8070763042845,1.0,1.0,1.0,0.056129477221686486,0.03898160397384309,0.05581082151846545,0.016829217544622355,-0.000318655703221038,0.016829217544622355,0.0,0,0,0.0561294772216865,9.50655127836018e-6,105190.617577197,3373.88249899110,0.000495313937246984,2018.92158649547,7.50537529201739,1.3089353183191188,0,0.0,-0.18301825180113543,-0.05272244271603124,0.0,0.0,10.002590636941518,9,11,10000,4.517350904194307,19000,16.5000000000000,19.0000000000000,6434.567510892407,10000,25000,17.0000000000000,20.0000000000000,4.545094481713097,4.617484401694492,4.5626639589815925,4.5894278169811225,0.04996666975866717,5027.159193077018,4500.747281450046,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.992765693948016,9,11,10000,4.491194994590012,19000,16.5000000000000,19.0000000000000,10000,6580.226218631152,25000,17.0000000000000,20.0000000000000,4.554885509538271,4.611014986759957,4.557863809522699,4.596845413496542,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18860.914744224832,11,87.5405323790253,500000,1,1,-111,121,111,1,14,11,11,11,62
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,14678.5840764427,1.0,1.0,1.0,17.5076043122386,1.0,1.0,21556.7211042523,1.0,1.0,1.0,18.8059183101102,1.0,1.0,1.0,0.055109864480551884,0.019894497022365343,0.05764950198752647,0.037755004965161126,0.0025396375069745847,0.037755004965161126,0.0025396375069745847,0.00253963750697458,0.126981875348729,0.0551098644805519,9.73236009732360e-6,102750.000000000,3235.73632878669,0.000497808209645918,2008.80576218556,7.30711965923102,1.2983139978716136,0.126981875348729,1.0,1.0,1.0,1.0,15286.2150186467,1.0,1.0,1.0,17.5135957626537,1.0,1.0,1.0,22212.2787185012,1.0,1.0,18.8209563772088,1.0,1.0,1.0,0.05713586837839113,0.03213569326003274,0.05764950198752647,0.02551380872749373,0.0005136336091353388,0.02551380872749373,0.0005136336091353388,0.000513633609135339,0.0256816804567669,0.0571358683783911,9.50655127836018e-6,105190.617577197,3434.37558887567,0.000479933286823308,2083.62292730106,7.33636341698693,1.3073606145551262,0.0256816804567669,1.0,-0.05680676188976094,-0.18999195144910946,0.0,0.0,10.200484653007585,9,11,10000,4.536396846014564,19000,16.5000000000000,19.0000000000000,6878.137027809612,10000,25000,17.0000000000000,20.0000000000000,4.561999534677904,4.617109399158456,4.563421785926235,4.5833162829486005,0.048977443833541905,5297.745413732934,4500.8199464004065,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.177232345666757,9,11,10000,4.450944465177458,19000,16.5000000000000,19.0000000000000,10000,6926.063699854491,25000,17.0000000000000,20.0000000000000,4.5496909093512725,4.606826777729664,4.565435657125309,4.5975713503853415,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19006.39557700644,11,95.3842833778533,500000,1,1,-111,122,111,1,14,11,11,11,63
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,13460.3905726184,1.0,1.0,1.0,17.2039122395068,1.0,1.0,20015.4591787182,1.0,1.0,1.0,18.5184865471819,1.0,1.0,1.0,0.050787141228004984,0.02630966595617501,0.054227415132866795,0.027917749176691785,0.003440273904861811,0.027917749176691785,0.003440273904861811,0.00344027390486181,0.172013695243091,0.0507871412280050,9.73236009732360e-6,102750.000000000,2981.93072067286,0.000535896377516856,1866.03239348925,7.21337454782824,1.3145743076750858,0.172013695243091,1.0,1.0,1.0,1.0,14793.8837250716,1.0,1.0,1.0,17.4576357950351,1.0,1.0,1.0,21292.7814691199,1.0,1.0,18.7609454193743,1.0,1.0,1.0,0.05473547722930938,0.04292904299995115,0.054227415132866795,0.011298372132915645,-0.0005080620964425867,0.011298372132915645,0.0,0,0,0.0547354772293094,9.50655127836018e-6,105190.617577197,3290.09065893352,0.000504486173010775,1982.21488218794,7.46330978442775,1.3033096243391926,0,1.0,-0.12565401827927258,-0.09073577353807759,0.0,0.0,9.990537691678568,9,11,10000,4.513985009544786,19000,16.5000000000000,19.0000000000000,6555.068606099795,10000,25000,17.0000000000000,20.0000000000000,4.563698168653934,4.614485309881939,4.556975037067583,4.583284703023758,0.04893950715649433,4986.45726439982,4500.210094446133,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.994326010607361,9,11,10000,4.496497287970473,19000,16.5000000000000,19.0000000000000,10000,6498.897744048368,25000,17.0000000000000,20.0000000000000,4.5519252535657575,4.606660730795067,4.552954085940612,4.595883128940563,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18593.32817023455,11,125.58878786734428,500000,1,1,-111,121,111,1,14,11,11,11,64
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,14835.9792215141,1.0,1.0,1.0,17.5131137202934,1.0,1.0,21849.3498627290,1.0,1.0,1.0,18.8353776258329,1.0,1.0,1.0,0.05595854900882724,0.02524441956253476,0.05520772295276869,0.029963303390233932,-0.0007508260560585497,0.029963303390233932,0.0,0,0,0.0559585490088272,9.73236009732360e-6,102750.000000000,3285.56623466114,0.000492896265371983,2028.82446115779,7.31259875142065,1.3222639055394547,0,1.0,1.0,1.0,1.0,11976.2560793738,1.0,1.0,1.0,16.9499942794605,1.0,1.0,1.0,18978.1345058957,1.0,1.0,18.2700915034625,1.0,1.0,1.0,0.044367458627307954,0.025377382901268675,0.05520772295276869,0.029830340051500016,0.010840264325460737,0.029830340051500016,0.010840264325460737,0.0108402643254607,0.542013216273037,0.0443674586273080,9.50655127836018e-6,105190.617577197,2666.88021333558,0.000563504697457752,1774.60809911877,6.74867655868412,1.3200972240020488,0.542013216273037,1.0,-0.18155935261751494,-0.2194925745738857,0.0,0.0,10.200514968872781,9,11,10000,4.51550148799366,19000,16.5000000000000,19.0000000000000,7013.370641214931,10000,25000,17.0000000000000,20.0000000000000,4.558680664645914,4.614639213654741,4.560849928940437,4.5860943485029715,0.04683952160095049,5304.062685091317,4500.090665280207,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.201317720776341,9,11,10000,4.490736411589564,19000,16.5000000000000,19.0000000000000,10000,7001.8784265219,25000,17.0000000000000,20.0000000000000,4.566478986063934,4.610846444691242,4.567891524479279,4.593268907380548,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19204.42043212242,11,100.49896416962781,500000,1,1,-111,122,111,1,14,11,11,11,65
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15374.3560754817,1.0,1.0,1.0,17.6117735112661,1.0,1.0,21789.2404216793,1.0,1.0,1.0,18.8943023005908,1.0,1.0,1.0,0.05772481878272906,0.026072031769535542,0.05284714170711441,0.026775109937578867,-0.00487767707561465,0.026775109937578867,0.0,0,0,0.0577248187827291,9.73236009732360e-6,102750.000000000,3389.27150281452,0.000494978805453266,2020.28852343339,7.60998040485510,1.2825287893247186,0,1.0,1.0,1.0,1.0,13341.1905666538,1.0,1.0,1.0,17.1500823240240,1.0,1.0,1.0,19802.6067215287,1.0,1.0,18.4419142248355,1.0,1.0,1.0,0.049672450678104774,0.030420040344327326,0.05284714170711441,0.022427101362787083,0.0031746910290096353,0.022427101362787083,0.0031746910290096353,0.00317469102900964,0.158734551450482,0.0496724506781048,9.50655127836018e-6,105190.617577197,2985.75757908726,0.000534853523180381,1869.67077276361,7.13558277799567,1.2918319008115673,0.158734551450482,1.0,-0.09659217718644963,-0.19055122979226224,0.0,0.0,10.00179310641095,9,11,10000,4.536183089113553,19000,16.5000000000000,19.0000000000000,6414.884346197615,10000,25000,17.0000000000000,20.0000000000000,4.558895190472693,4.616620009255422,4.5598467851473234,4.585918816916859,0.04754851092879564,5001.746861039433,4500.255029936389,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.01449954602829,9,11,10000,4.468276547331819,19000,16.5000000000000,19.0000000000000,10000,6461.416154874861,25000,17.0000000000000,20.0000000000000,4.5598968278915875,4.609569278569692,4.570392347835518,4.600812388179845,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18714.985439680127,11,99.33107665044756,500000,1,1,-111,121,111,1,14,11,11,11,66
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16861.5110443735,1.0,1.0,1.0,17.9457355298840,1.0,1.0,23900.8153530921,1.0,1.0,1.0,19.2690358292562,1.0,1.0,1.0,0.06291525302713996,0.027274954556859576,0.05639141564021317,0.02911646108335359,-0.006523837386926794,0.02911646108335359,0.0,0,0,0.0629152530271400,9.73236009732360e-6,102750.000000000,3694.02414202208,0.000458694858452005,2180.09855914841,7.73428842178582,1.3233002993721434,0,1.0,1.0,1.0,1.0,13761.8433881607,1.0,1.0,1.0,17.2161770870694,1.0,1.0,1.0,20678.1957219697,1.0,1.0,18.5163639681163,1.0,1.0,1.0,0.051376812344069656,0.036790778005688196,0.05639141564021317,0.01960063763452497,0.005014603296143512,0.01960063763452497,0.005014603296143512,0.00501460329614351,0.250730164807176,0.0513768123440697,9.50655127836018e-6,105190.617577197,3088.20492549740,0.000511800077465607,1953.88794185401,7.04331251213020,1.3001868810468757,0.250730164807176,1.0,-0.18482630222613924,-0.09979393136099714,0.0,0.0,10.211447108098206,9,11,10000,4.564537316516736,19000,16.5000000000000,19.0000000000000,7039.3043087185815,10000,25000,17.0000000000000,20.0000000000000,4.550932440475536,4.6138476935026755,4.5643920162917215,4.591666970848581,0.04772019440773701,5319.506322229708,4501.534018397063,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.172864574939211,9,11,10000,4.4562597755536375,19000,16.5000000000000,19.0000000000000,10000,6916.35233380898,25000,17.0000000000000,20.0000000000000,4.558305857465557,4.609682669809627,4.558378399608009,4.595169177613697,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18993.77789003677,11,113.35485228094979,500000,1,1,-111,122,111,1,14,11,11,11,67
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16494.7561589199,1.0,1.0,1.0,17.8577187825307,1.0,1.0,23434.0255750914,1.0,1.0,1.0,19.1665118648636,1.0,1.0,1.0,0.06189818044704776,0.038586037430098585,0.05681649821836804,0.018230460788269454,-0.005081682228679718,0.018230460788269454,0.0,0,0,0.0618981804470478,9.73236009732360e-6,102750.000000000,3634.30745196238,0.000463762341299260,2156.27684903961,7.64964673542109,1.308793082332918,0,1.0,1.0,1.0,1.0,11182.0941225200,1.0,1.0,1.0,16.7954077677236,1.0,1.0,1.0,18175.7388049675,1.0,1.0,18.1144563925472,1.0,1.0,1.0,0.0416191683234679,0.026623466447664335,0.05681649821836804,0.030193031770703704,0.015197329894900136,0.030193031770703704,0.015197329894900136,0.0151973298949001,0.759866494745007,0.0416191683234679,9.50655127836018e-6,105190.617577197,2501.68343942566,0.000588337585320993,1699.70442982052,6.57884625487548,1.3190486248236373,0.759866494745007,1.0,-0.17567056305885884,-0.18740490153182499,0.0,0.0,10.208072047109614,9,11,10000,4.538624312044224,19000,16.5000000000000,19.0000000000000,6939.26941617146,10000,25000,17.0000000000000,20.0000000000000,4.5565316014625,4.618429781909548,4.5540316174920825,4.592617654922181,0.048224334614713114,5302.037052184171,4500.228225284681,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.216561512848097,9,11,10000,4.469827775286858,19000,16.5000000000000,19.0000000000000,10000,6993.644682447502,25000,17.0000000000000,20.0000000000000,4.566693896802185,4.608313065125653,4.566646801311767,4.593270267759431,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18825.332247918264,11,98.51128921592789,500000,1,1,-111,122,111,1,14,11,11,11,68
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16993.4490728033,1.0,1.0,1.0,17.9459101695941,1.0,1.0,23522.6965425946,1.0,1.0,1.0,19.2506300307558,1.0,1.0,1.0,0.06352182155337704,0.02865649152874905,0.05270952772058158,0.02405303619183253,-0.010812293832795465,0.02405303619183253,0.0,0,0,0.0635218215533770,9.73236009732360e-6,102750.000000000,3729.63837977685,0.000467949497808950,2136.98273997992,7.95207595966027,1.3047198611616941,0,1.0,1.0,1.0,1.0,14870.0592676523,1.0,1.0,1.0,17.4611824242453,1.0,1.0,1.0,21300.7397939238,1.0,1.0,18.7462059498861,1.0,1.0,1.0,0.055086644016991926,0.02711451273280474,0.05270952772058158,0.02559501498777684,-0.0023771162964103462,0.02559501498777684,0.0,0,0,0.0550866440169919,9.50655127836018e-6,105190.617577197,3311.19891680148,0.000501832402911042,1992.69715187616,7.46227757371557,1.2850235256407505,0,1.0,-0.08516870306311297,-0.15073026164703762,0.0,0.0,9.993834209933866,9,11,10000,4.55632620174292,19000,16.5000000000000,19.0000000000000,6529.247469791279,10000,25000,17.0000000000000,20.0000000000000,4.552967588836156,4.616489410389533,4.561179713156276,4.589836204685025,0.0474107787501027,5004.329024299346,4501.257105195626,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.998904850529778,9,11,10000,4.490838406656748,19000,16.5000000000000,19.0000000000000,10000,6430.680526271482,25000,17.0000000000000,20.0000000000000,4.553475380395084,4.608562024412076,4.566481524082457,4.593596036815262,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19041.151700690432,11,103.71177872406614,500000,1,1,-111,121,111,1,14,11,11,11,69
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,12684.4273642032,1.0,1.0,1.0,17.1173800387534,1.0,1.0,19527.9429671105,1.0,1.0,1.0,18.4070072849951,1.0,1.0,1.0,0.04754522290602825,0.026951934241020936,0.05412709614079153,0.027175161899770595,0.00658187323476328,0.027175161899770595,0.00658187323476328,0.00658187323476328,0.329093661738164,0.0475452229060283,9.73236009732360e-6,102750.000000000,2791.58380205394,0.000546664726792191,1829.27478395755,6.93412901956751,1.2896272462416987,0.329093661738164,1.0,1.0,1.0,1.0,12672.4270646363,1.0,1.0,1.0,17.0722659687024,1.0,1.0,1.0,19644.5398193130,1.0,1.0,18.3861267230317,1.0,1.0,1.0,0.04717447652535878,0.026510660210275816,0.05412709614079153,0.027616435930515715,0.0069526196154327535,0.027616435930515715,0.0069526196154327535,0.00695261961543275,0.347630980771638,0.0471744765253588,9.50655127836018e-6,105190.617577197,2835.60703976199,0.000541103312300721,1848.07591686714,6.85709225956403,1.3138607543293108,0.347630980771638,1.0,-0.17365499399170892,-0.05895191096285145,0.0,0.0,10.183251019185928,9,11,10000,4.543810346968782,19000,16.5000000000000,19.0000000000000,6843.515602907343,10000,25000,17.0000000000000,20.0000000000000,4.56405249755166,4.611597720457688,4.56315306617386,4.590105000414881,0.04590320515723063,5306.584226450772,4500.31946656231,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.21517370913832,9,11,10000,4.4690349850803095,19000,16.5000000000000,19.0000000000000,10000,6972.112754676634,25000,17.0000000000000,20.0000000000000,4.558300092406524,4.605474568931883,4.568166586391187,4.594677246601463,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19224.69566905771,11,110.04779898272791,500000,1,1,-111,122,111,1,14,11,11,11,70
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15299.2197363152,1.0,1.0,1.0,17.6276354146226,1.0,1.0,21750.5595230834,1.0,1.0,1.0,18.9188665584943,1.0,1.0,1.0,0.057002449778386755,0.03585990202653022,0.05352782306046431,0.017667921033934088,-0.003474626717922445,0.017667921033934088,0.0,0,0,0.0570024497783868,9.73236009732360e-6,102750.000000000,3346.85812270242,0.000498936988067415,2004.26110694540,7.63334661501863,1.291231143871717,0,1.0,1.0,1.0,1.0,13521.3894455766,1.0,1.0,1.0,17.1774820097186,1.0,1.0,1.0,19949.4625786259,1.0,1.0,18.4640563491298,1.0,1.0,1.0,0.05031725812853516,0.03935820478932506,0.05352782306046431,0.014169618271139252,0.003210564931929151,0.014169618271139252,0.003210564931929151,0.00321056493192915,0.160528246596458,0.0503172581285352,9.50655127836018e-6,105190.617577197,3024.51626133249,0.000530780685085362,1884.01731279874,7.17689235322913,1.2865743394111657,0.160528246596458,1.0,-0.16009902665779172,-0.1273313572706819,0.0,0.0,9.994288799603938,9,11,10000,4.571218490720422,19000,16.5000000000000,19.0000000000000,6451.339786768211,10000,25000,17.0000000000000,20.0000000000000,4.557944563448627,4.614947013227014,4.55850128377733,4.59436118580386,0.04821361348672999,4996.270278475522,4500.2436174090535,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.000589656489488,9,11,10000,4.470595717551066,19000,16.5000000000000,19.0000000000000,10000,6428.073133049285,25000,17.0000000000000,20.0000000000000,4.557391959873154,4.607709218001689,4.552567861720307,4.591926066509632,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18977.659817510088,11,96.8644189591541,500000,1,1,-111,121,111,1,14,11,11,11,71
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17272.8394800279,1.0,1.0,1.0,17.9406667159196,1.0,1.0,24264.6911911738,1.0,1.0,1.0,19.2556536647395,1.0,1.0,1.0,0.06545310890914902,0.03505629293243828,0.05499689032581601,0.01994059739337773,-0.010456218583333003,0.01994059739337773,0.0,0,0,0.0654531089091490,9.73236009732360e-6,102750.000000000,3843.03253738004,0.000448285376385353,2230.72188538309,7.74316134754807,1.3149869488198995,0,1.0,1.0,1.0,1.0,12653.5357840853,1.0,1.0,1.0,17.0567371641570,1.0,1.0,1.0,19643.2199963258,1.0,1.0,18.3713164623444,1.0,1.0,1.0,0.04715697888055015,0.03395631105366004,0.05499689032581601,0.021040579272155975,0.007839911445265864,0.021040579272155975,0.007839911445265864,0.00783991144526586,0.391995572263293,0.0471569788805501,9.50655127836018e-6,105190.617577197,2834.55527515424,0.000540863232419974,1848.89624596170,6.84383226572219,1.3145792981874214,0.391995572263293,1.0,-0.2896658450975575,-0.16806980723843107,0.0,0.0,10.197505368371507,9,11,10000,4.494585802233023,19000,16.5000000000000,19.0000000000000,6991.851711145904,10000,25000,17.0000000000000,20.0000000000000,4.549474447932152,4.614927556841301,4.559051083373177,4.594107376305615,0.046567909261821284,5317.050269906144,4502.143903821855,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.212904898434804,9,11,10000,4.464028588539979,19000,16.5000000000000,19.0000000000000,10000,6989.684212240459,25000,17.0000000000000,20.0000000000000,4.556077650272921,4.603234629153471,4.559624277650551,4.593580588704211,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18988.23448077769,11,87.36873826670521,500000,1,1,-111,122,111,1,14,11,11,11,72
