MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_Fmax_LTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16021.3468281044,1.0,1.0,1.0,1.0,17.7734194454221,1.0,1.0,1.0,22978.1825991051,1.0,1.0,19.0861413602346,1.0,1.0,1.0,0.06023404580338809,0.027838733302150587,0.05799890722008383,0.030160173917933242,-0.0022351385833042636,0.030160173917933242,0.0,0,0,0.0602340458033881,9.73236009732360e-6,102750.000000000,3536.59897502750,0.000471452789764870,2121.10315541612,7.55330865790040,1.3127219148125018,0,1.0,1.0,1.0,16387.8222562712,1.0,1.0,1.0,1.0,17.8385356567098,1.0,1.0,23457.1828181195,1.0,1.0,1.0,19.1724904658679,1.0,1.0,1.0,0.061674130976913766,0.024013024962665774,0.05799890722008383,0.033985882257418054,-0.0036752237568299373,0.033985882257418054,0.0,0,0,0.0616741309769138,9.73236009732360e-6,102750.000000000,3621.15254735879,0.000464850427900010,2151.22959984690,7.61788618817699,1.3339548091581146,0,1.0,-0.1709454861324013,-0.1463721716889563,0.0,0.0,10.220110787521746,9,11,4.530156498159326,10000,19000,16.5000000000000,19.0000000000000,10000,6956.835771000624,25000,17.0000000000000,20.0000000000000,4.616401987044306,4.5561679412409175,4.5890302281082,4.5611914948060495,0.049234611812830335,4498.727865172253,5299.550264607474,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.220649468532832,9,11,4.525581853276028,10000,19000,16.5000000000000,19.0000000000000,7069.360561848298,10000,25000,17.0000000000000,20.0000000000000,4.5486374058406565,4.61031153681757,4.58344881620295,4.5594357912402845,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19138.86675388214,11,97.63959492894442,500000,1,1,-111,122,111,1,24,11,11,11,200
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17912.4473309246,1.0,1.0,1.0,1.0,18.1120507096377,1.0,1.0,1.0,24412.6289051898,1.0,1.0,19.4101617288566,1.0,1.0,1.0,0.06732744481957731,0.036609406000542855,0.05413382926643842,0.017524423265895567,-0.013193615553138888,0.017524423265895567,0.0,0,0,0.0673274448195773,9.73236009732360e-6,102750.000000000,3953.08283154947,0.000452670934253242,2209.11024837429,8.10844426805165,1.2981110192188565,0,1.0,1.0,1.0,15247.5089212135,1.0,1.0,1.0,1.0,17.5757217991779,1.0,1.0,21796.6619529913,1.0,1.0,1.0,18.8836126049917,1.0,1.0,1.0,0.057306427249582015,0.02671313864357039,0.05413382926643842,0.027420690622868032,-0.0031725979831435935,0.027420690622868032,0.0,0,0,0.0573064272495820,9.73236009732360e-6,102750.000000000,3364.70594279689,0.000496906600809429,2012.45062627678,7.57658782885164,1.3078908058137693,0,1.0,-0.1719561318261103,-0.057359177987391693,0.0,0.0,10.003606441586092,9,11,4.531260308528269,10000,19000,16.5000000000000,19.0000000000000,10000,6500.181574265132,25000,17.0000000000000,20.0000000000000,4.622023452884255,4.554696008064678,4.596019438857965,4.559410032857422,0.04864142256866875,4499.364430703319,5007.415758766644,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9.999133970326282,9,11,4.531602220353048,10000,19000,16.5000000000000,19.0000000000000,6549.1530317778725,10000,25000,17.0000000000000,20.0000000000000,4.55047171687327,4.607778144122852,4.587865580181962,4.5611524415383915,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18766.672766399763,11,118.95466031636839,500000,1,1,-111,121,111,1,24,11,11,11,201
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16982.1366382001,1.0,1.0,1.0,1.0,18.0009653037092,1.0,1.0,1.0,23972.4562250072,1.0,1.0,19.3239583932957,1.0,1.0,1.0,0.0632335327429363,0.02547840711841598,0.05709622341342618,0.0316178162950102,-0.006137309329510128,0.0316178162950102,0.0,0,0,0.0632335327429363,9.73236009732360e-6,102750.000000000,3712.71170819240,0.000458605654299977,2180.52261376152,7.78810388437336,1.3229930895865174,0,1.0,1.0,1.0,15638.9868862637,1.0,1.0,1.0,1.0,17.7004292582851,1.0,1.0,22626.1040466743,1.0,1.0,1.0,19.0228162542674,1.0,1.0,1.0,0.05874424593349836,0.027274651141782513,0.05709622341342618,0.029821572271643663,-0.0016480225200721857,0.029821572271643663,0.0,0,0,0.0587442459334984,9.73236009732360e-6,102750.000000000,3449.12643980969,0.000479189228594794,2086.85826042556,7.49403406203280,1.3223869959823742,0,1.0,-0.03754816673574238,-0.13316572207634675,0.0,0.0,10.212861419335846,9,11,4.574052060311497,10000,19000,16.5000000000000,19.0000000000000,10000,6990.3195868070925,25000,17.0000000000000,20.0000000000000,4.618558846428496,4.55532531368556,4.590099314104298,4.564620906985882,0.048614554930335216,4498.817612954098,5283.715872614132,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.206395196252254,9,11,4.53418776005399,10000,19000,16.5000000000000,19.0000000000000,6987.117160410591,10000,25000,17.0000000000000,20.0000000000000,4.557697855770125,4.6164421017036235,4.595056042896428,4.567781391754646,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19251.143978876073,11,96.31604443861055,500000,1,1,-111,122,111,1,24,11,11,11,202
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13536.6576139168,1.0,1.0,1.0,1.0,17.2622673704058,1.0,1.0,1.0,20048.6014597507,1.0,1.0,18.5717851683096,1.0,1.0,1.0,0.0508746185338218,0.02990966201810874,0.05535730342335865,0.02544764140524991,0.004482684889536848,0.02544764140524991,0.004482684889536848,0.00448268488953685,0.224134244476842,0.0508746185338218,9.73236009732360e-6,102750.000000000,2987.06688820011,0.000535871329602729,1866.11961632908,7.25390671394649,1.309517797903788,0.224134244476842,1.0,1.0,1.0,17029.8050816140,1.0,1.0,1.0,1.0,17.9879402314369,1.0,1.0,23576.1218289346,1.0,1.0,1.0,19.3043702397847,1.0,1.0,1.0,0.06378241155744035,0.02366292161902095,0.05535730342335865,0.0316943818043377,-0.008425108134081705,0.0316943818043377,0.0,0,0,0.0637824115574404,9.73236009732360e-6,102750.000000000,3744.93873572971,0.000468121827222339,2136.19605377863,7.97202347204543,1.3164300083478397,0,1.0,-0.028593626559928212,-0.197930245970256,0.0,0.0,10.008360656459327,9,11,4.5317557726581255,10000,19000,16.5000000000000,19.0000000000000,10000,6511.943845833956,25000,17.0000000000000,20.0000000000000,4.608237520762056,4.557362902228234,4.588187039773592,4.558277377755483,0.05009092941381304,4499.698394219816,4972.779947136234,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.015916759391457,9,11,4.5474188720728765,10000,19000,16.5000000000000,19.0000000000000,6546.316747320523,10000,25000,17.0000000000000,20.0000000000000,4.551334606689159,4.6151170182465995,4.5938213505824015,4.5701584289633805,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18982.952097028305,11,99.97832540911304,500000,1,1,-111,121,111,1,24,11,11,11,203
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13914.8529760706,1.0,1.0,1.0,1.0,17.3684464542882,1.0,1.0,1.0,20903.7984220085,1.0,1.0,18.6886104101706,1.0,1.0,1.0,0.052265959027672615,0.017851917639254644,0.05734811634227178,0.039496198703017134,0.005082157314599163,0.039496198703017134,0.005082157314599163,0.00508215731459916,0.254107865729958,0.0522659590276726,9.73236009732360e-6,102750.000000000,3068.75845148192,0.000514757838069541,1942.66104572633,7.16277963501762,1.3201639558823777,0.254107865729958,1.0,1.0,1.0,11425.4712839453,1.0,1.0,1.0,1.0,16.9220862736463,1.0,1.0,18361.1691423891,1.0,1.0,1.0,18.2321921247271,1.0,1.0,1.0,0.04264672378519663,0.03185908862682396,0.05734811634227178,0.025489027715447816,0.01470139255707515,0.025489027715447816,0.01470139255707515,0.0147013925570752,0.735069627853758,0.0426467237851966,9.73236009732360e-6,102750.000000000,2503.97192510226,0.000588258655126285,1699.93248936613,6.72113237167768,1.310105851080833,0.735069627853758,1.0,-0.13524506886432947,-0.09128248630993821,0.0,0.0,10.205666819270585,9,11,4.534359154058228,10000,19000,16.5000000000000,19.0000000000000,10000,6988.9454459379085,25000,17.0000000000000,20.0000000000000,4.612953189349573,4.560687230321901,4.584207488727215,4.566355571087961,0.04873455417971455,4498.851098285561,5293.998078645165,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.200953901968578,9,11,4.56293905271272,10000,19000,16.5000000000000,19.0000000000000,6935.697858443719,10000,25000,17.0000000000000,20.0000000000000,4.571158670229669,4.613805394014865,4.589328740974535,4.557469652347711,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18568.070375121122,11,101.3732656820403,500000,1,1,-111,122,111,1,24,11,11,11,204
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,11302.0701029771,1.0,1.0,1.0,1.0,16.8016751912149,1.0,1.0,1.0,17845.2533293732,1.0,1.0,18.1143978075747,1.0,1.0,1.0,0.0424873378122701,0.03218762903073813,0.052922382276714794,0.020734753245976664,0.010435044464444695,0.020734753245976664,0.010435044464444695,0.0104350444644447,0.521752223222235,0.0424873378122701,9.73236009732360e-6,102750.000000000,2494.61369154900,0.000601488132424275,1662.54319261385,6.79806103876796,1.3127226163597927,0.521752223222235,1.0,1.0,1.0,11838.6442482739,1.0,1.0,1.0,1.0,16.9258325405590,1.0,1.0,18306.1658690119,1.0,1.0,1.0,18.2233755879689,1.0,1.0,1.0,0.04432416638440806,0.0501401739139089,0.052922382276714794,0.002782208362805891,0.008598215892306735,0.002782208362805891,0.008598215892306735,0.00859821589230673,0.429910794615337,0.0443241663844081,9.73236009732360e-6,102750.000000000,2602.46176914167,0.000584876024336845,1709.76404979814,6.92413918146869,1.2975430474098217,0.429910794615337,1.0,-0.19832979058928438,-0.08955877122123468,0.0,0.0,10.003614152446914,9,11,4.530589301768503,10000,19000,16.5000000000000,19.0000000000000,10000,6543.183226396045,25000,17.0000000000000,20.0000000000000,4.607257807277673,4.564770469465403,4.591546384116537,4.559358755085799,0.047781167144627955,4500.217278060353,4984.437035556247,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.001693359090343,9,11,4.549017545098631,10000,19000,16.5000000000000,19.0000000000000,6467.521620738031,10000,25000,17.0000000000000,20.0000000000000,4.569433396071318,4.613757562455726,4.597198572280716,4.547058398366807,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19091.31887054907,11,92.11370386258633,500000,1,1,-111,121,111,1,24,11,11,11,205
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14302.5901884757,1.0,1.0,1.0,1.0,17.3709719127563,1.0,1.0,1.0,21265.0058974729,1.0,1.0,18.6906055182968,1.0,1.0,1.0,0.05454294182991859,0.025713253817278847,0.05623625090453172,0.030522997087252875,0.0016933090746131321,0.030522997087252875,0.0016933090746131321,0.00169330907461313,0.0846654537306566,0.0545429418299186,9.73236009732360e-6,102750.000000000,3202.44987029951,0.000501797682117508,1992.83503219894,7.17700660485370,1.3196336055405655,0.0846654537306566,1.0,1.0,1.0,12515.9609239783,1.0,1.0,1.0,1.0,17.1344823272044,1.0,1.0,19488.2309737124,1.0,1.0,1.0,18.4559836924049,1.0,1.0,1.0,0.046580486498103646,0.013820352826476423,0.05623625090453172,0.0424158980780553,0.009655764406428076,0.0424158980780553,0.009655764406428076,0.00965576440642808,0.482788220321404,0.0465804864981036,9.73236009732360e-6,102750.000000000,2734.93999296009,0.000555175479487830,1801.23228951419,6.94855460722061,1.321501365200475,0.482788220321404,1.0,-0.09714656190819662,-0.10988702602675293,0.0,0.0,10.193965307902564,9,11,4.466140226306816,10000,19000,16.5000000000000,19.0000000000000,10000,6962.415708997226,25000,17.0000000000000,20.0000000000000,4.610636315504024,4.556093373674106,4.5899868386099865,4.564273584792708,0.047969300972632675,4500.425881499179,5276.021828911511,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.1859277199838,9,11,4.576320122633482,10000,19000,16.5000000000000,19.0000000000000,6972.270049734068,10000,25000,17.0000000000000,20.0000000000000,4.563184499673572,4.609764986171676,4.587292307926465,4.573471955099989,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19165.3308036587,11,102.76051190432997,500000,1,1,-111,122,111,1,24,11,11,11,206
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14698.6349357762,1.0,1.0,1.0,1.0,17.4939300007498,1.0,1.0,1.0,21690.7701476872,1.0,1.0,18.8172768301783,1.0,1.0,1.0,0.05538925776692949,0.026417639512612112,0.05760401601870759,0.03118637650609548,0.0022147582517781025,0.03118637650609548,0.0022147582517781025,0.00221475825177810,0.110737912588905,0.0553892577669295,9.73236009732360e-6,102750.000000000,3252.14070602972,0.000496751961627679,2013.07710335629,7.30157573759596,1.3233468294284554,0.110737912588905,1.0,1.0,1.0,12251.8414029855,1.0,1.0,1.0,1.0,17.0441181236163,1.0,1.0,19200.4549534130,1.0,1.0,1.0,18.3592279480398,1.0,1.0,1.0,0.04618039801324425,0.026621874873551832,0.05760401601870759,0.03098214114515576,0.011423618005463342,0.03098214114515576,0.011423618005463342,0.0114236180054633,0.571180900273167,0.0461803980132443,9.73236009732360e-6,102750.000000000,2711.44908334906,0.000558068673824707,1791.89416446999,6.83736888367475,1.3151098244235206,0.571180900273167,1.0,-0.19124473724136926,-0.12303735401716033,0.0,0.0,10.192354263153847,9,11,4.519679886089739,10000,19000,16.5000000000000,19.0000000000000,10000,6992.135211911,25000,17.0000000000000,20.0000000000000,4.613205336589169,4.557816078822239,4.589335499128925,4.562917859616313,0.049044522734522915,4498.563828838208,5283.675493393411,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.206749239941507,9,11,4.5185585369180465,10000,19000,16.5000000000000,19.0000000000000,6948.613550427467,10000,25000,17.0000000000000,20.0000000000000,4.568390100253275,4.614570498266519,4.586630907297138,4.5600090324235865,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19047.779103074656,11,92.38054647102709,500000,1,1,-111,122,111,1,24,11,11,11,207
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14842.6247375117,1.0,1.0,1.0,1.0,17.5784781487992,1.0,1.0,1.0,21286.6664311811,1.0,1.0,18.8740435024879,1.0,1.0,1.0,0.0552272381539014,0.02109257449057722,0.053795445121121284,0.03270287063054406,-0.0014317930327801195,0.03270287063054406,0.0,0,0,0.0552272381539014,9.73236009732360e-6,102750.000000000,3242.62784017907,0.000509440418316013,1962.93808666686,7.56143295518557,1.295565353688716,0,1.0,1.0,1.0,15941.6944572717,1.0,1.0,1.0,1.0,17.7425080951611,1.0,1.0,22485.3857758787,1.0,1.0,1.0,19.0581078632304,1.0,1.0,1.0,0.05974088455414428,0.035942787838770585,0.053795445121121284,0.0178526572823507,-0.005945439433022996,0.0178526572823507,0.0,0,0,0.0597408845541443,9.73236009732360e-6,102750.000000000,3507.64336453619,0.000486140265060816,2057.01948978635,7.74989956897661,1.315599768069381,0,1.0,-0.24386773772039538,-0.06013055148518247,0.0,0.0,10.017045193613622,9,11,4.577344508548988,10000,19000,16.5000000000000,19.0000000000000,10000,6444.041693669391,25000,17.0000000000000,20.0000000000000,4.613520336655048,4.558293098501147,4.586222498632587,4.56512992414201,0.04866776482389948,4499.817616378049,4973.922523724491,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9.99260852618446,9,11,4.544844729213136,10000,19000,16.5000000000000,19.0000000000000,6543.6913186070105,10000,25000,17.0000000000000,20.0000000000000,4.557055767723604,4.616796652277748,4.588749948196025,4.552807160357254,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19087.708663254154,11,86.08745182395135,500000,1,1,-111,121,111,1,24,11,11,11,208
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17003.4598665460,1.0,1.0,1.0,1.0,17.9602747969130,1.0,1.0,1.0,23925.0136670777,1.0,1.0,19.2709913564677,1.0,1.0,1.0,0.06409017177518095,0.025915901803402086,0.05880938064065058,0.032893478837248497,-0.005280791134530366,0.032893478837248497,0.0,0,0,0.0640901717751809,9.73236009732360e-6,102750.000000000,3763.00865708563,0.000455112191866305,2197.26040715201,7.73848188917452,1.310716559554676,0,1.0,1.0,1.0,16064.3196906984,1.0,1.0,1.0,1.0,17.7707855475448,1.0,1.0,22916.7289003857,1.0,1.0,1.0,19.0684083765825,1.0,1.0,1.0,0.0602727575953903,0.028925736812194458,0.05880938064065058,0.029883643828456125,-0.0014633769547397202,0.029883643828456125,0.0,0,0,0.0602727575953903,9.73236009732360e-6,102750.000000000,3538.87191024363,0.000471943311354919,2118.89855400019,7.58144822949223,1.2976228290376455,0,1.0,-0.06597221502793092,-0.044852243767582706,0.0,0.0,10.22179290773846,9,11,4.5185811184699425,10000,19000,16.5000000000000,19.0000000000000,10000,6921.553800531696,25000,17.0000000000000,20.0000000000000,4.610402301225009,4.546312129449828,4.586950677346432,4.56103477554303,0.050121400309770574,4500.6102301106475,5280.740332511963,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.189337318052575,9,11,4.539389980235945,10000,19000,16.5000000000000,19.0000000000000,6852.40920968737,10000,25000,17.0000000000000,20.0000000000000,4.551906306386707,4.612179063982097,4.598656037813629,4.569730301001434,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18765.48819473757,11,94.26549348664463,500000,1,1,-111,122,111,1,24,11,11,11,209
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15798.7618880384,1.0,1.0,1.0,1.0,17.7309749186278,1.0,1.0,1.0,22334.8887270402,1.0,1.0,19.0485654823977,1.0,1.0,1.0,0.0591236582543635,0.02284945667499727,0.052300484897916416,0.029451028222919146,-0.006823173356447082,0.029451028222919146,0.0,0,0,0.0591236582543635,9.73236009732360e-6,102750.000000000,3471.40336322049,0.000489653766983813,2042.25938291016,7.73592327215832,1.3175905637698961,0,1.0,1.0,1.0,16580.8377352055,1.0,1.0,1.0,1.0,17.8600266744848,1.0,1.0,23091.3410391057,1.0,1.0,1.0,19.1724518966248,1.0,1.0,1.0,0.06258039678712635,0.02391430929191074,0.052300484897916416,0.028386175606005676,-0.01027991188920993,0.028386175606005676,0.0,0,0,0.0625803967871263,9.73236009732360e-6,102750.000000000,3674.36329707270,0.000473741826764684,2110.85435885888,7.85503635796506,1.3124252221399322,0,1.0,-0.17579497410819872,-0.1214054778699936,0.0,0.0,9.995051646469438,9,11,4.551116719948563,10000,19000,16.5000000000000,19.0000000000000,10000,6536.126839001773,25000,17.0000000000000,20.0000000000000,4.616446898336913,4.55732324008255,4.582517755117043,4.559668298442046,0.04744765911002106,4500.378808598675,4960.666096682248,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.004990316519775,9,11,4.512574395791279,10000,19000,16.5000000000000,19.0000000000000,6510.50330390023,10000,25000,17.0000000000000,20.0000000000000,4.55075190477103,4.613332301558156,4.586617725363559,4.562703416071648,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19279.995041625985,11,107.05212408054192,500000,1,1,-111,121,111,1,24,11,11,11,210
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16116.7145597391,1.0,1.0,1.0,1.0,17.8012076948125,1.0,1.0,1.0,23044.0385576533,1.0,1.0,19.1054016950129,1.0,1.0,1.0,0.060176787991666814,0.030633962219811295,0.05791307815206915,0.027279115932257854,-0.002263709839597665,0.027279115932257854,0.0,0,0,0.0601767879916668,9.73236009732360e-6,102750.000000000,3533.23712351072,0.000471294656181280,2121.81484955212,7.59572144720407,1.3041940002003811,0,1.0,1.0,1.0,13249.5058731094,1.0,1.0,1.0,1.0,17.1902910233095,1.0,1.0,20177.2661391150,1.0,1.0,1.0,18.4945671588666,1.0,1.0,1.0,0.050302682059564674,0.027630651640218495,0.05791307815206915,0.030282426511850653,0.007610396092504475,0.030282426511850653,0.007610396092504475,0.00761039609250447,0.380519804625224,0.0503026820595647,9.73236009732360e-6,102750.000000000,2953.48604664015,0.000526851025422306,1898.06976117857,6.98051575558652,1.3042761355570678,0.380519804625224,1.0,-0.14036762372838876,-0.1841283240628715,0.0,0.0,10.20548624760846,9,11,4.561458514203848,10000,19000,16.5000000000000,19.0000000000000,10000,6927.32399791416,25000,17.0000000000000,20.0000000000000,4.613428609374188,4.5532518213825215,4.591042102935166,4.560408140715355,0.04906691375651515,4500.237103529812,5311.5748093073735,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.209775267723021,9,11,4.486056701768343,10000,19000,16.5000000000000,19.0000000000000,6927.76026600569,10000,25000,17.0000000000000,20.0000000000000,4.56579254421602,4.6160952262755846,4.589790016826667,4.5621593651864485,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19144.5153308798,11,104.6541397209779,500000,1,1,-111,122,111,1,24,11,11,11,211
