MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_Fmax_LTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16571.4637331393,1.0,1.0,1.0,1.0,17.7913628591901,1.0,1.0,1.0,23574.0731801752,1.0,1.0,19.1108802324412,1.0,1.0,1.0,0.0605496721098957,0.03712308591955349,0.05901286540114971,0.02188977948159622,-0.0015368067087459941,0.02188977948159622,0.0,0,0,0.0605496721098957,9.28074245939675e-6,107750.000000000,3728.12981133786,0.000456663241845146,2189.79744452280,7.56757835049465,1.3195173732510703,0,1.0,1.0,1.0,16441.0337403094,1.0,1.0,1.0,1.0,17.7851395084794,1.0,1.0,23417.2156951975,1.0,1.0,1.0,1.0,19.0996770902279,1.0,1.0,0.0606946552168699,0.03316740886803338,0.05901286540114971,0.02584545653311633,-0.0016817898157201888,0.02584545653311633,0.0,0,0,0.0606946552168699,9.50655127836018e-6,105190.617577197,3648.29043765577,0.000462533222779334,2162.00685864479,7.60452432172906,1.3145375817484632,0,1.0,-0.006248646175939121,-0.0815487300503404,0.0,0.0,10.22378450869548,9,11,4.444980344499457,10000,19000,16.5000000000000,19.0000000000000,10000,7002.60944703588,25000,17.0000000000000,20.0000000000000,4.613874483316701,4.553324811206806,4.596099289170938,4.558976203251384,4499.2498324104745,5306.94751656253,0.05003132665954192,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.180615186750375,9,11,4.506503531246716,10000,19000,16.5000000000000,19.0000000000000,6976.18195488812,10000,25000,17.0000000000000,20.0000000000000,4.6150449904091495,4.55435033519228,4.558249600635656,4.591417009503689,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,20893.052412995723,11,103.11133502541507,500000,1,1,-111,122,111,1,26,11,11,11,221
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15666.9227278656,1.0,1.0,1.0,1.0,17.6269508641752,1.0,1.0,1.0,22231.0374116438,1.0,1.0,18.9382870329972,1.0,1.0,1.0,0.05673015183472874,0.0340012871340889,0.052835439232840134,0.018834152098751236,-0.003894712601888603,0.018834152098751236,0.0,0,0,0.0567301518347287,9.28074245939675e-6,107750.000000000,3492.95649153830,0.000486063926054122,2057.34255598440,7.61512597029289,1.3113361688220417,0,1.0,1.0,1.0,14877.3584956147,1.0,1.0,1.0,1.0,17.4835639453127,1.0,1.0,21411.5408329086,1.0,1.0,1.0,1.0,18.7889204244959,1.0,1.0,0.054817118573804,0.02732532229575213,0.052835439232840134,0.025510116937088004,-0.0019816793409638683,0.025510116937088004,0.0,0,0,0.0548171185738040,9.50655127836018e-6,105190.617577197,3294.99803233194,0.000503263818421036,1987.02939372325,7.48723624452170,1.3053564791832282,0,1.0,-0.19708941315242917,-0.22297028164390617,0.0,0.0,10.011824893882302,9,11,4.485289973069732,10000,19000,16.5000000000000,19.0000000000000,10000,6564.1146837782135,25000,17.0000000000000,20.0000000000000,4.610958700924721,4.554228549089992,4.596341114188809,4.56233982705472,4500.690443786333,5005.668904621675,0.04750533065200195,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.996327700790971,9,11,4.515134257936329,10000,19000,16.5000000000000,19.0000000000000,6534.182337293916,10000,25000,17.0000000000000,20.0000000000000,4.613376978054889,4.558559859481085,4.557799788302226,4.5851251105979784,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,20749.90354871973,11,100.06422425263614,500000,1,1,-111,121,111,1,26,11,11,11,222
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13499.9098108009,1.0,1.0,1.0,1.0,17.2185773476200,1.0,1.0,1.0,20433.2179514370,1.0,1.0,18.5267636496754,1.0,1.0,1.0,0.04882716502576745,0.03761020915261071,0.05506812976945175,0.017457920616841045,0.006240964743684303,0.017457920616841045,0.006240964743684303,0.00624096474368430,0.312048237184215,0.0488271650257674,9.28074245939675e-6,107750.000000000,3006.35830372940,0.000521309751536900,1918.24533696492,7.03763462923918,1.3081863020554312,0.312048237184215,1.0,1.0,1.0,15092.4032801539,1.0,1.0,1.0,1.0,17.6068470505305,1.0,1.0,22094.5053762581,1.0,1.0,1.0,1.0,18.9280134925685,1.0,1.0,0.055276812547203846,0.03378705538229454,0.05506812976945175,0.021281074387157213,-0.0002086827777520936,0.021281074387157213,0.0,0,0,0.0552768125472038,9.50655127836018e-6,105190.617577197,3322.62974259390,0.000489647828664669,2042.28415089091,7.38996249545890,1.3211664420379825,0,1.0,-0.2103641494097649,-0.21712527715163232,0.0,0.0,10.180942718380788,9,11,4.49045271618298,10000,19000,16.5000000000000,19.0000000000000,10000,6933.308140636057,25000,17.0000000000000,20.0000000000000,4.603249229124421,4.554422064098653,4.597374781915447,4.559764572762837,4499.986575647269,5299.939412102387,0.04675635425995081,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.216884555071571,9,11,4.542306681565916,10000,19000,16.5000000000000,19.0000000000000,7002.102096104187,10000,25000,17.0000000000000,20.0000000000000,4.611331632026741,4.556054819479537,4.561474649832468,4.595261705214763,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,20927.020996962296,11,104.71168727346758,500000,1,1,-111,122,111,1,26,11,11,11,223
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12747.4503747638,1.0,1.0,1.0,1.0,17.0656368891418,1.0,1.0,1.0,19224.0798105275,1.0,1.0,18.3632580103004,1.0,1.0,1.0,0.045871470045486085,0.034019962921741254,0.0537919924603685,0.019772029538627243,0.007920522414882412,0.019772029538627243,0.007920522414882412,0.00792052241488241,0.396026120744121,0.0458714700454861,9.28074245939675e-6,107750.000000000,2824.37194137207,0.000554415403422840,1803.70168979112,7.06738284213728,1.2976211211586055,0.396026120744121,1.0,1.0,1.0,17789.6586420247,1.0,1.0,1.0,1.0,18.1327252632033,1.0,1.0,24370.6925659529,1.0,1.0,1.0,1.0,19.4512642815999,1.0,1.0,0.06471585112929201,0.02984847245948874,0.0537919924603685,0.023943520000879757,-0.010923858668923515,0.023943520000879757,0.0,0,0,0.0647158511292920,9.50655127836018e-6,105190.617577197,3890.00019847096,0.000457423782737184,2186.15655271811,8.13741294963818,1.3185390183966148,0,1.0,-0.09992500148124427,-0.19603991927934006,0.0,0.0,9.998254047004563,9,11,4.513375235051757,10000,19000,16.5000000000000,19.0000000000000,10000,6476.629435763751,25000,17.0000000000000,20.0000000000000,4.604652748109975,4.5587812780644885,4.5932139813465565,4.559194018424815,4501.172566493118,4991.15599319235,0.04851121485480772,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.995312313565156,9,11,4.573176795470933,10000,19000,16.5000000000000,19.0000000000000,6581.033923928223,10000,25000,17.0000000000000,20.0000000000000,4.620686772870707,4.555970921741415,4.559686195869139,4.5895346683286276,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,21101.74361310185,11,88.7346239847607,500000,1,1,-111,121,111,1,26,11,11,11,224
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14196.8227472242,1.0,1.0,1.0,1.0,17.3274150770565,1.0,1.0,1.0,21152.4385166259,1.0,1.0,18.6389020448825,1.0,1.0,1.0,0.051759301437778404,0.03876103465960057,0.056802585988196826,0.018041551328596257,0.005043284550418421,0.018041551328596257,0.005043284550418421,0.00504328455041842,0.252164227520921,0.0517593014377784,9.28074245939675e-6,107750.000000000,3186.89413138321,0.000502335940543894,1990.69968777721,7.13157430746184,1.3114869678259822,0.252164227520921,1.0,1.0,1.0,15943.6131139926,1.0,1.0,1.0,1.0,17.7231067391850,1.0,1.0,22864.3366427282,1.0,1.0,1.0,1.0,19.0280147468687,1.0,1.0,0.05903437824589908,0.034978119927810525,0.056802585988196826,0.0218244660603863,-0.0022317922577022517,0.0218244660603863,0.0,0,0,0.0590343782458991,9.50655127836018e-6,105190.617577197,3548.49297484113,0.000470360580265763,2126.02850229282,7.49924711583039,1.3049080076837098,0,1.0,-0.23260796613427412,-0.10093354828179914,0.0,0.0,10.1958407695947,9,11,4.454751918935682,10000,19000,16.5000000000000,19.0000000000000,10000,6955.615769401691,25000,17.0000000000000,20.0000000000000,4.6110649388286635,4.559305637390885,4.60142845308004,4.562667418420439,4498.377175423903,5303.610283624727,0.04817839974088833,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.223859623354587,9,11,4.493065993657892,10000,19000,16.5000000000000,19.0000000000000,6920.723528735579,10000,25000,17.0000000000000,20.0000000000000,4.618782169871917,4.559747791626018,4.554969910791077,4.589948030718888,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,21204.443255170587,11,95.30597785993741,500000,1,1,-111,122,111,1,26,11,11,11,225
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13945.7792674052,1.0,1.0,1.0,1.0,17.3035479857355,1.0,1.0,1.0,20464.7928606733,1.0,1.0,18.6087841645360,1.0,1.0,1.0,0.05042423966045373,0.04123393382850704,0.05346940989244172,0.012235476063934679,0.003045170231987991,0.012235476063934679,0.003045170231987991,0.00304517023198799,0.152258511599400,0.0504242396604537,9.28074245939675e-6,107750.000000000,3104.69247052222,0.000522312981910108,1914.56087563243,7.28406155421858,1.3052361788004938,0.152258511599400,1.0,1.0,1.0,15904.0056439563,1.0,1.0,1.0,1.0,17.6639050977803,1.0,1.0,22425.4659133015,1.0,1.0,1.0,1.0,18.9696311497937,1.0,1.0,0.05896980934064011,0.03202489027446731,0.05346940989244172,0.02144451961797441,-0.005500399448198391,0.02144451961797441,0.0,0,0,0.0589698093406401,9.50655127836018e-6,105190.617577197,3544.61180740086,0.000482338229386120,2073.23396545349,7.67110992245277,1.3057260520133531,0,1.0,-0.13207283715989526,-0.1405944244547308,0.0,0.0,10.0194864315169,9,11,4.491839175639669,10000,19000,16.5000000000000,19.0000000000000,10000,6519.013593268036,25000,17.0000000000000,20.0000000000000,4.606162477693051,4.555738238032597,4.595468286163578,4.554234352335071,4500.80578881374,4994.508809324439,0.048184003423733586,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.992795175327549,9,11,4.48681167589356,10000,19000,16.5000000000000,19.0000000000000,6521.460269345113,10000,25000,17.0000000000000,20.0000000000000,4.6130464803980145,4.554076671057374,4.560957119288796,4.592982009563263,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,21026.34083963191,11,98.99550684371856,500000,1,1,-111,121,111,1,26,11,11,11,226
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16247.1256372609,1.0,1.0,1.0,1.0,17.6926993800697,1.0,1.0,1.0,23308.3982394024,1.0,1.0,19.0250784653413,1.0,1.0,1.0,0.05950223926672482,0.03997733108937762,0.05772295436585414,0.017745623276476517,-0.0017792849008706826,0.017745623276476517,0.0,0,0,0.0595022392667248,9.28074245939675e-6,107750.000000000,3663.63787485120,0.000461640978998544,2166.18551102058,7.50033898509748,1.3323790852715973,0,1.0,1.0,1.0,15318.3726504976,1.0,1.0,1.0,1.0,17.6624774532257,1.0,1.0,22399.7643217302,1.0,1.0,1.0,1.0,18.9986527701941,1.0,1.0,0.05595971710901271,0.03519344695535853,0.05772295436585414,0.022529507410495607,0.001763237256841431,0.022529507410495607,0.001763237256841431,0.00176323725684143,0.0881618628420715,0.0559597171090127,9.50655127836018e-6,105190.617577197,3363.67840122417,0.000485981819813738,2057.69014236637,7.44445061727382,1.3361753169684305,0.0881618628420715,1.0,-0.16070935753890714,-0.09615012060420847,0.0,0.0,10.192360394972251,9,11,4.43469747618569,10000,19000,16.5000000000000,19.0000000000000,10000,7061.27260214147,25000,17.0000000000000,20.0000000000000,4.609377453721069,4.549875214454344,4.601481458622531,4.561504127533153,4499.786213441238,5299.747406874128,0.04901006299237333,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.218026835951898,9,11,4.554053872963203,10000,19000,16.5000000000000,19.0000000000000,7081.391671232655,10000,25000,17.0000000000000,20.0000000000000,4.612696112074186,4.556736394965173,4.560741402297006,4.595934849252364,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,20997.48255732541,11,86.87850811463282,500000,1,1,-111,122,111,1,26,11,11,11,227
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14352.8739445655,1.0,1.0,1.0,1.0,17.3927411315068,1.0,1.0,1.0,20801.4963063862,1.0,1.0,18.6801759687811,1.0,1.0,1.0,0.051623719202583906,0.03939415422389647,0.053568794691456555,0.014174640467560083,0.0019450754888726482,0.014174640467560083,0.0019450754888726482,0.00194507548887265,0.0972537744436324,0.0516237192025839,9.28074245939675e-6,107750.000000000,3178.54613947338,0.000514254186621806,1944.56365356812,7.38102551604787,1.2874348372742748,0.0972537744436324,1.0,1.0,1.0,15498.9642118977,1.0,1.0,1.0,1.0,17.6304180293538,1.0,1.0,21924.7556685479,1.0,1.0,1.0,1.0,18.9132947918900,1.0,1.0,0.056886590209803245,0.029932900307992227,0.053568794691456555,0.023635894383464327,-0.0033177955183466903,0.023635894383464327,0.0,0,0,0.0568865902098032,9.50655127836018e-6,105190.617577197,3419.39174630294,0.000492094615545472,2032.12953039840,7.62695683520685,1.2828767625361788,0,1.0,-0.1006040963739338,-0.18177295037600466,0.0,0.0,10.011715615458932,9,11,4.515546830144022,10000,19000,16.5000000000000,19.0000000000000,10000,6448.622361820612,25000,17.0000000000000,20.0000000000000,4.6089131052974395,4.557289386094856,4.594799073371216,4.555404919147319,4499.898908235606,5008.892236809031,0.04812524393640156,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.003461194146949,9,11,4.532667024378034,10000,19000,16.5000000000000,19.0000000000000,6425.791456650169,10000,25000,17.0000000000000,20.0000000000000,4.61396254201658,4.557075951806777,4.564975551466263,4.5949084517742556,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,21114.764412338478,11,91.38022192688351,500000,1,1,-111,121,111,1,26,11,11,11,228
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13465.1981274336,1.0,1.0,1.0,1.0,17.1421535308511,1.0,1.0,1.0,20603.2143594188,1.0,1.0,18.4871647908207,1.0,1.0,1.0,0.04931944758725848,0.039197140007384945,0.05558053647795897,0.016383396470574026,0.0062610888907004905,0.016383396470574026,0.0062610888907004905,0.00626108889070049,0.313054444535025,0.0493194475872585,9.28074245939675e-6,107750.000000000,3036.66884430120,0.000517737496203750,1931.48073557041,6.97143796438488,1.3450112599695745,0.313054444535025,1.0,1.0,1.0,16245.2288015922,1.0,1.0,1.0,1.0,17.8256857370147,1.0,1.0,23192.5450146120,1.0,1.0,1.0,1.0,19.1347635296946,1.0,1.0,0.059541053909928365,0.02657009239951602,0.05558053647795897,0.02901044407844295,-0.0039605174319693945,0.02901044407844295,0.0,0,0,0.0595410539099284,9.50655127836018e-6,105190.617577197,3578.94870399003,0.000467840940541633,2137.47860296765,7.60018312185094,1.3090777926799226,0,1.0,-0.25999620235255305,-0.22600689487429876,0.0,0.0,10.170715566466264,9,11,4.434200374763674,10000,19000,16.5000000000000,19.0000000000000,10000,7138.016231985281,25000,17.0000000000000,20.0000000000000,4.607044300691017,4.557724853103759,4.598956991590739,4.559759851583354,4500.035229926824,5307.030836416009,0.047128871106759535,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.225502615163734,9,11,4.539106353628669,10000,19000,16.5000000000000,19.0000000000000,6947.3162130197525,10000,25000,17.0000000000000,20.0000000000000,4.613470332525741,4.553929278615812,4.563368472789231,4.589938565188747,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,21082.5722036668,11,96.24005280748224,500000,1,1,-111,122,111,1,26,11,11,11,229
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14523.9350052349,1.0,1.0,1.0,1.0,17.3669077202482,1.0,1.0,1.0,21043.5835108663,1.0,1.0,18.6763371944419,1.0,1.0,1.0,0.052863267256674895,0.03501993995866659,0.052919549653127965,0.017899609694461374,5.628239645306954e-05,0.017899609694461374,5.628239645306954e-05,5.62823964530695e-5,0.00281411982265348,0.0528632672566749,9.28074245939675e-6,107750.000000000,3254.86688394670,0.000508075795540789,1968.21027251577,7.37925983216741,1.3094294741937154,0.00281411982265348,1.0,1.0,1.0,13459.5874939643,1.0,1.0,1.0,1.0,17.2212814005255,1.0,1.0,20045.1149793609,1.0,1.0,1.0,1.0,18.5439422441343,1.0,1.0,0.049420232836764555,0.0254181292227722,0.052919549653127965,0.027501420430355764,0.0034993168163634097,0.027501420430355764,0.0034993168163634097,0.00349931681636341,0.174965840818170,0.0494202328367646,9.50655127836018e-6,105190.617577197,2970.59703594751,0.000537476235013236,1860.54737838851,7.23420841108714,1.3226608436087917,0.174965840818170,1.0,-0.23321310559271513,-0.10544286307666675,0.0,0.0,9.987647888080797,9,11,4.462220890466592,10000,19000,16.5000000000000,19.0000000000000,10000,6519.648505631417,25000,17.0000000000000,20.0000000000000,4.603212963996708,4.550349696740033,4.592881878080095,4.5578619381214285,4500.5657197287155,4978.999353627584,0.047834493269983194,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.987072989438325,9,11,4.530936822156747,10000,19000,16.5000000000000,19.0000000000000,6585.5274853966885,10000,25000,17.0000000000000,20.0000000000000,4.609472365035056,4.560052132198291,4.562273508962187,4.5876916381849595,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,20852.543825439534,11,100.5537460710841,500000,1,1,-111,121,111,1,26,11,11,11,230
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14021.6843950691,1.0,1.0,1.0,1.0,17.2955465230376,1.0,1.0,1.0,20830.2156105805,1.0,1.0,18.5738273497986,1.0,1.0,1.0,0.050949456680863925,0.03505956081673833,0.0526587200720672,0.017599159255328865,0.0017092633912032737,0.017599159255328865,0.0017092633912032737,0.00170926339120327,0.0854631695601637,0.0509494566808639,9.28074245939675e-6,107750.000000000,3137.03083277891,0.000506519696412137,1974.25688888974,7.10225932297719,1.27828082676095,0.0854631695601637,1.0,1.0,1.0,14339.5680736299,1.0,1.0,1.0,1.0,17.4509954499552,1.0,1.0,21216.2487340645,1.0,1.0,1.0,1.0,18.7420711257140,1.0,1.0,0.052499309558608154,0.034191885497110164,0.0526587200720672,0.018466834574957035,0.00015941051345904483,0.018466834574957035,0.00015941051345904483,0.000159410513459045,0.00797052567295224,0.0524993095586082,9.50655127836018e-6,105190.617577197,3155.67702562654,0.000504636139112914,1981.62581411207,7.23626426922340,1.291075675758813,0.00797052567295224,1.0,-0.22614241849269978,-0.0464420456689105,0.0,0.0,10.19328720006043,9,11,4.469731138296816,10000,19000,16.5000000000000,19.0000000000000,10000,6808.5312155114525,25000,17.0000000000000,20.0000000000000,4.609351354574965,4.558401897894101,4.5970739594375365,4.562014398620798,4499.393904320507,5326.318812716346,0.04448331623257584,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.214731180731803,9,11,4.5440544001117695,10000,19000,16.5000000000000,19.0000000000000,6876.680660434635,10000,25000,17.0000000000000,20.0000000000000,4.609120421872626,4.5566211123140175,4.561487364554813,4.595679250051923,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,20971.238070450006,11,100.09593433015559,500000,1,1,-111,122,111,1,26,11,11,11,231
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15121.6112012884,1.0,1.0,1.0,1.0,17.5782844534396,1.0,1.0,1.0,22168.7478291647,1.0,1.0,18.9107849091781,1.0,1.0,1.0,0.05439597374352001,0.03422895440106011,0.05549660904387086,0.021267654642810753,0.001100635300350851,0.021267654642810753,0.001100635300350851,0.00110063530035085,0.0550317650175425,0.0543959737435200,9.28074245939675e-6,107750.000000000,3349.23781192245,0.000487659347893001,2050.61177299407,7.37419505751180,1.3325004557384674,0.0550317650175425,1.0,1.0,1.0,14040.4032269027,1.0,1.0,1.0,1.0,17.3481221904381,1.0,1.0,21082.6125043267,1.0,1.0,1.0,1.0,18.6796909632719,1.0,1.0,0.051985265474391085,0.026238694185614087,0.05549660904387086,0.029257914858256774,0.003511343569479776,0.029257914858256774,0.003511343569479776,0.00351134356947978,0.175567178473989,0.0519852654743911,9.50655127836018e-6,105190.617577197,3124.77838866614,0.000509106648292329,1964.22498773931,7.14806262752125,1.3315687728337595,0.175567178473989,1.0,-0.12804171445408902,-0.1506664671036709,0.0,0.0,10.20408939592782,9,11,4.514941025525051,10000,19000,16.5000000000000,19.0000000000000,10000,7047.136627876264,25000,17.0000000000000,20.0000000000000,4.606871163149832,4.552475189406312,4.592170991725805,4.557942037324745,4499.464289406941,5288.656073269982,0.047215210654014475,1.00000000000000,0.0100000000000000,0.500000000000000,215500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.200059562916849,9,11,4.493247674084212,10000,19000,16.5000000000000,19.0000000000000,7042.209277423919,10000,25000,17.0000000000000,20.0000000000000,4.609916641007641,4.55793137553325,4.5640619937494105,4.5903006879350245,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,21,11,22,-121,11,12,20882.715733744546,11,97.02026892805004,500000,1,1,-111,122,111,1,26,11,11,11,232
