MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,PSec_HUgeneration_pSection_ID_num,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,PF_M1_T1_Force,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,PF_M1_T1_smax_MpGood,PSec_C2_pSection_ID_num,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,PF_M1_T2_smax_MpGood,Sec_C2_Machine1_ProcessResult,product_type_ID_num,line_ID_num,batch_ID_num
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.18992355539846,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.986322131402133,16.5,19.0,1.0,10000.0,23227.019159049152,25000.0,1.0,20.350156600985024,17.0,20.0,0.0,122.0,10.190555254671288,9.0,11.0,1.0,14250.566847452226,10000.0,19000.0,1.0,16.5,17.412148143953807,19.0,1.0,21169.65122658696,10000.0,25000.0,1.0,18.71787123206833,17.0,20.0,1.0,1.0,211.0,1.0,59.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.198495250101088,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.091098096927844,16.5,19.0,1.0,10000.0,23044.08532476003,25000.0,1.0,19.421759735191202,17.0,20.0,1.0,122.0,10.210064109585378,9.0,11.0,1.0,13126.477193254375,10000.0,19000.0,1.0,16.5,17.15589162882394,19.0,1.0,20187.21122986637,10000.0,25000.0,1.0,18.489698288927116,17.0,20.0,1.0,1.0,111.0,1.0,1.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.296560875234496,12.0,17.0,16000.0,18000.0,36000.0,0.0,20.51260140571046,20.0,25.0,1.0,18000.0,19995.411731139247,36000.0,1.0,20.999727408175886,20.0,26.0,1.0,722.0,15.343534726385968,12.0,17.0,1.0,26465.918675113593,18000.0,36000.0,1.0,20.0,23.578498235910065,25.0,1.0,30429.92956147674,18000.0,36000.0,1.0,24.061795804907522,20.0,26.0,1.0,0.0,91121.0,7.0,4.0
92.0,24.0,92.0,24.0,-721.0,921.0,13.0,-711.0,15.198757510353424,12.0,17.0,16000.0,15000.0,28000.0,1.0,20.525736865447058,19.5,25.0,1.0,15000.0,20063.89130781865,28000.0,1.0,21.020427919026698,20.0,26.0,1.0,722.0,15.372565102156353,12.0,17.0,1.0,23613.791990096146,15000.0,28000.0,1.0,19.5,22.273704556311387,25.0,1.0,27550.802749309216,15000.0,28000.0,1.0,22.752950641629276,20.0,26.0,1.0,1.0,92122.0,7.0,22.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.090039724551682,12.0,17.0,16000.0,18000.0,36000.0,0.0,19.966719574764777,20.0,25.0,0.0,18000.0,20003.264285823177,36000.0,1.0,20.455229294385163,20.0,26.0,1.0,722.0,15.028722405438591,12.0,17.0,1.0,22727.26249809521,18000.0,36000.0,1.0,20.0,22.911003516906646,25.0,1.0,26665.184463694477,18000.0,36000.0,1.0,23.391539653907223,20.0,26.0,1.0,0.0,91121.0,7.0,0.0
81.0,23.0,81.0,23.0,-721.0,912.0,12.0,-711.0,15.312718897014184,12.0,17.0,16000.0,12500.0,23000.0,1.0,20.991290318351815,20.0,24.0,1.0,12500.0,19954.08319428427,26000.0,1.0,21.473480169769633,20.0,25.0,1.0,722.0,15.194720589758132,12.0,17.0,1.0,17694.96105083813,12500.0,23000.0,1.0,20.0,21.97901929954911,24.0,1.0,21660.96020848001,12500.0,26000.0,1.0,22.462662270772096,20.0,25.0,1.0,1.0,912.0,7.0,10.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,9.990868426071076,9.0,11.0,16000.0,10000.0,19000.0,1.0,19.161957748203314,16.5,19.0,0.0,10000.0,22469.017754574295,25000.0,1.0,20.456192959755853,17.0,20.0,0.0,121.0,10.007515526906891,9.0,11.0,1.0,15518.70301005076,10000.0,19000.0,1.0,16.5,17.647232042624857,19.0,1.0,22048.48349705579,10000.0,25000.0,1.0,18.953623855201776,17.0,20.0,1.0,0.0,211.0,1.0,5.0
91.0,24.0,91.0,21.0,-721.0,911.0,12.0,-711.0,15.360323707094928,12.0,17.0,16000.0,18000.0,36000.0,0.0,20.411412353802113,20.0,25.0,1.0,18000.0,20017.268844168615,36000.0,1.0,20.900882505308996,20.0,26.0,1.0,722.0,15.036511952145746,12.0,17.0,1.0,24219.668463672482,18000.0,36000.0,1.0,20.0,22.970845800827224,25.0,1.0,28217.688434285097,18000.0,36000.0,1.0,23.457970640277267,20.0,26.0,1.0,0.0,91121.0,7.0,29.0
11.0,21.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.224226982496877,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.69861545686588,16.5,19.0,1.0,10000.0,23022.311029576984,25000.0,1.0,19.02479849947876,17.0,20.0,1.0,122.0,10.190211341584904,9.0,11.0,1.0,13227.95250093951,10000.0,19000.0,1.0,16.5,17.20503783303744,19.0,1.0,20086.229671434856,10000.0,25000.0,1.0,18.500242623417947,17.0,20.0,1.0,1.0,111.0,1.0,43.0
11.0,21.0,11.0,22.0,-121.0,11.0,11.0,-111.0,9.98148201712876,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.68935133261759,16.5,19.0,1.0,10000.0,22542.734622459753,25000.0,1.0,19.99302360741232,17.0,20.0,1.0,121.0,10.010357141195954,9.0,11.0,1.0,20352.323786188896,10000.0,19000.0,0.0,16.5,18.58472555423322,19.0,1.0,26784.387285524692,10000.0,25000.0,0.0,19.86634605967423,17.0,20.0,1.0,0.0,111.0,1.0,29.0
11.0,22.0,11.0,21.0,-121.0,21.0,13.0,-111.0,10.005546917550653,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.531582910798033,16.5,19.0,1.0,10000.0,22545.861351137133,25000.0,1.0,19.841095330819353,17.0,20.0,1.0,121.0,9.993721300131146,9.0,11.0,1.0,13792.011454717438,10000.0,19000.0,1.0,16.5,17.26244553405263,19.0,1.0,20286.908692843444,10000.0,25000.0,1.0,18.56176248316746,17.0,20.0,1.0,1.0,211.0,1.0,20.0
91.0,21.0,91.0,24.0,-721.0,911.0,12.0,-711.0,14.870247606208693,12.0,17.0,16000.0,18000.0,36000.0,0.0,20.269204597808606,20.0,25.0,1.0,18000.0,20443.10247368222,36000.0,1.0,20.82710429712572,20.0,26.0,1.0,721.0,16.03820405679159,12.0,17.0,1.0,25375.436390960695,18000.0,36000.0,1.0,20.0,24.16110109568362,25.0,1.0,29819.839735496593,18000.0,36000.0,1.0,24.719164139299547,20.0,26.0,1.0,0.0,91121.0,7.0,19.0
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.215446086246466,9.0,11.0,16000.0,10000.0,19000.0,1.0,19.269512571346752,16.5,19.0,0.0,10000.0,22891.998702151337,25000.0,1.0,20.563757259778782,17.0,20.0,0.0,122.0,10.200489969490366,9.0,11.0,1.0,14282.779403076916,10000.0,19000.0,1.0,16.5,17.420222989117466,19.0,1.0,21290.219419066845,10000.0,25000.0,1.0,18.736146339098656,17.0,20.0,1.0,0.0,211.0,1.0,52.0
11.0,21.0,11.0,21.0,-121.0,21.0,13.0,-111.0,10.205306539511712,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.79481195266807,16.5,19.0,1.0,10000.0,23140.999465402263,25000.0,1.0,20.13847841754118,17.0,20.0,0.0,122.0,10.1926368894018,9.0,11.0,1.0,12062.962418989759,10000.0,19000.0,1.0,16.5,16.9476641379324,19.0,1.0,19054.33990659916,10000.0,25000.0,1.0,18.26317739610912,17.0,20.0,1.0,1.0,211.0,1.0,34.0
91.0,24.0,91.0,24.0,-721.0,911.0,12.0,-711.0,15.363674946463732,12.0,17.0,16000.0,18000.0,36000.0,0.0,20.15288779057227,20.0,25.0,1.0,18000.0,20418.08565615425,36000.0,1.0,20.70465723948028,20.0,26.0,1.0,721.0,14.817459377129811,12.0,17.0,1.0,26231.198882359862,18000.0,36000.0,1.0,20.0,22.99868277342326,25.0,1.0,30719.835100019936,18000.0,36000.0,1.0,23.55926319782424,20.0,26.0,1.0,0.0,91121.0,7.0,1.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,9.990956761754926,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.942592012943237,16.5,19.0,1.0,10000.0,22501.96737901986,25000.0,1.0,20.2479269686081,17.0,20.0,0.0,121.0,10.008641083817158,9.0,11.0,1.0,13688.485675696635,10000.0,19000.0,1.0,16.5,17.278041951546037,19.0,1.0,20173.53911700029,10000.0,25000.0,1.0,18.579981265114917,17.0,20.0,1.0,1.0,211.0,1.0,16.0
92.0,24.0,92.0,24.0,-721.0,921.0,13.0,-711.0,15.368316616294404,12.0,17.0,16000.0,15000.0,28000.0,1.0,20.356045453073012,19.5,25.0,1.0,15000.0,19944.167800921503,28000.0,1.0,20.836364221652786,20.0,26.0,1.0,722.0,15.198011353700872,12.0,17.0,1.0,18184.097943460132,15000.0,28000.0,1.0,19.5,21.52655530277238,25.0,1.0,22121.16912714378,15000.0,28000.0,1.0,22.006009848878666,20.0,26.0,1.0,1.0,92122.0,7.0,20.0
11.0,21.0,11.0,22.0,-121.0,11.0,12.0,-111.0,10.205942079827317,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.96990766410499,16.5,19.0,1.0,10000.0,22957.777881830927,25000.0,1.0,19.283586950280732,17.0,20.0,1.0,122.0,10.19590796363582,9.0,11.0,1.0,14995.989574065125,10000.0,19000.0,1.0,16.5,17.54516724859841,19.0,1.0,22008.399679759612,10000.0,25000.0,1.0,18.869161497692797,17.0,20.0,1.0,1.0,111.0,1.0,7.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.186943260348727,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.134781046377498,16.5,19.0,1.0,10000.0,23049.27338522394,25000.0,1.0,18.46340024173142,17.0,20.0,1.0,122.0,10.191166790109056,9.0,11.0,1.0,13572.801507157508,10000.0,19000.0,1.0,16.5,17.2349660302993,19.0,1.0,20569.598830032122,10000.0,25000.0,1.0,18.553694744759117,17.0,20.0,1.0,1.0,111.0,1.0,39.0
81.0,23.0,81.0,23.0,-721.0,912.0,12.0,-711.0,15.543346546702132,12.0,17.0,16000.0,12500.0,23000.0,1.0,21.609694494389686,20.0,24.0,1.0,12500.0,20428.145139979817,26000.0,1.0,22.16228803345657,20.0,25.0,1.0,721.0,15.0312137846524,12.0,17.0,1.0,16732.837800325688,12500.0,23000.0,1.0,20.0,21.69738876609672,24.0,1.0,21232.998197486217,12500.0,26000.0,1.0,22.258969175416116,20.0,25.0,1.0,1.0,912.0,7.0,5.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.199419556197984,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.77453727926859,16.5,19.0,1.0,10000.0,23085.968508267764,25000.0,1.0,19.110589766261555,17.0,20.0,1.0,122.0,10.214605592936312,9.0,11.0,1.0,16373.460392848523,10000.0,19000.0,1.0,16.5,17.84235154660805,19.0,1.0,23385.30628620892,10000.0,25000.0,1.0,19.164428286478532,17.0,20.0,1.0,1.0,111.0,1.0,50.0
11.0,22.0,11.0,22.0,-121.0,11.0,12.0,-111.0,10.207977975378926,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.60369882431925,16.5,19.0,1.0,10000.0,22982.13245699594,25000.0,1.0,18.920612789392724,17.0,20.0,1.0,122.0,10.21846949184418,9.0,11.0,1.0,17476.395118247514,10000.0,19000.0,1.0,16.5,18.025907595539916,19.0,1.0,24354.82291919102,10000.0,25000.0,1.0,19.323261618054328,17.0,20.0,1.0,1.0,111.0,1.0,40.0
11.0,22.0,11.0,22.0,-121.0,21.0,12.0,-111.0,10.006753246400487,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.53055853996995,16.5,19.0,1.0,10000.0,22423.098865854336,25000.0,1.0,18.81821110726607,17.0,20.0,1.0,121.0,10.015795527922668,9.0,11.0,1.0,15478.976519021007,10000.0,19000.0,1.0,16.5,17.660137929326606,19.0,1.0,21893.52913614364,10000.0,25000.0,1.0,18.946077211594744,17.0,20.0,1.0,1.0,211.0,1.0,23.0
11.0,21.0,11.0,22.0,-121.0,11.0,11.0,-111.0,9.998313450533466,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.3334996859299,16.5,19.0,1.0,10000.0,22544.42539595118,25000.0,1.0,19.642037556151337,17.0,20.0,1.0,121.0,10.003382325101962,9.0,11.0,1.0,14597.458147572603,10000.0,19000.0,1.0,16.5,17.443046437111263,19.0,1.0,21140.005522276748,10000.0,25000.0,1.0,18.751208802720125,17.0,20.0,1.0,1.0,111.0,1.0,43.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.189320463038666,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.278437538854277,16.5,19.0,1.0,10000.0,23070.505877847827,25000.0,1.0,19.620938947019898,17.0,20.0,1.0,122.0,10.224094133882671,9.0,11.0,1.0,13611.36488351048,10000.0,19000.0,1.0,16.5,17.35551020320124,19.0,1.0,20655.801307497128,10000.0,25000.0,1.0,18.693061713987046,17.0,20.0,1.0,1.0,211.0,1.0,13.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.202135980680017,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.771909595152557,16.5,19.0,1.0,10000.0,22875.85096546485,25000.0,1.0,20.065019097391897,17.0,20.0,0.0,122.0,10.230192678238348,9.0,11.0,1.0,16182.205080544554,10000.0,19000.0,1.0,16.5,17.783297682683457,19.0,1.0,23366.96634491601,10000.0,25000.0,1.0,19.134502516666032,17.0,20.0,1.0,1.0,211.0,1.0,4.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.17809789949643,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.717359357426346,16.5,19.0,1.0,10000.0,23009.854556026687,25000.0,1.0,19.040173180246114,17.0,20.0,1.0,122.0,10.17123579252477,9.0,11.0,1.0,13397.238146720714,10000.0,19000.0,1.0,16.5,17.255846453004743,19.0,1.0,20455.084010791146,10000.0,25000.0,1.0,18.587716607186035,17.0,20.0,1.0,1.0,211.0,1.0,4.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.195617707192559,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.430561925978267,16.5,19.0,1.0,10000.0,23148.81981022789,25000.0,1.0,19.773152392246875,17.0,20.0,1.0,122.0,10.186231416849303,9.0,11.0,1.0,14709.7657269196,10000.0,19000.0,1.0,16.5,17.411646753517182,19.0,1.0,21814.534018175415,10000.0,25000.0,1.0,18.745964085063335,17.0,20.0,1.0,1.0,211.0,1.0,47.0
91.0,24.0,91.0,24.0,-721.0,911.0,12.0,-711.0,15.259962139098697,12.0,17.0,16000.0,18000.0,36000.0,0.0,20.641611340513386,20.0,25.0,1.0,18000.0,19973.998867401013,36000.0,1.0,21.125103251030357,20.0,26.0,1.0,722.0,15.395380754224918,12.0,17.0,1.0,27670.83095062317,18000.0,36000.0,1.0,20.0,23.80722795904037,25.0,1.0,31753.47120330056,18000.0,36000.0,1.0,24.3039375962556,20.0,26.0,1.0,0.0,91121.0,7.0,23.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.010176911946207,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.440452745260036,16.5,19.0,1.0,10000.0,22443.75883193285,25000.0,1.0,19.73271674802572,17.0,20.0,1.0,121.0,10.017976968337697,9.0,11.0,1.0,12488.363928957047,10000.0,19000.0,1.0,16.5,17.04357226829069,19.0,1.0,18984.439362530364,10000.0,25000.0,1.0,18.34632810708102,17.0,20.0,1.0,1.0,211.0,1.0,16.0
11.0,22.0,11.0,21.0,-121.0,21.0,12.0,-111.0,10.001906808859342,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.215426162183682,16.5,19.0,1.0,10000.0,22504.713449633215,25000.0,1.0,18.519392268460997,17.0,20.0,1.0,121.0,9.969697763706018,9.0,11.0,1.0,13902.815794380076,10000.0,19000.0,1.0,16.5,17.23372952299412,19.0,1.0,20469.501666629752,10000.0,25000.0,1.0,18.550118918820083,17.0,20.0,1.0,1.0,211.0,1.0,53.0
11.0,22.0,11.0,21.0,-121.0,21.0,13.0,-111.0,10.17966887076256,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.39987915445014,16.5,19.0,1.0,10000.0,22885.52346717996,25000.0,1.0,19.697729732046106,17.0,20.0,1.0,122.0,10.190122973712969,9.0,11.0,1.0,12092.170516467157,10000.0,19000.0,1.0,16.5,16.96812808258458,19.0,1.0,19206.79190498757,10000.0,25000.0,1.0,18.309161269455643,17.0,20.0,1.0,1.0,211.0,1.0,2.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.211677333122601,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.456820563765074,16.5,19.0,1.0,10000.0,22946.915309148066,25000.0,1.0,18.765006790973366,17.0,20.0,1.0,122.0,10.20382460413881,9.0,11.0,1.0,15736.77141340217,10000.0,19000.0,1.0,16.5,17.655621824926765,19.0,1.0,22903.38824416251,10000.0,25000.0,1.0,19.005180444323486,17.0,20.0,1.0,1.0,211.0,1.0,3.0
81.0,23.0,81.0,21.0,-721.0,912.0,12.0,-711.0,15.148203256597581,12.0,17.0,16000.0,12500.0,23000.0,1.0,21.093800563568585,20.0,24.0,1.0,12500.0,20139.99276096774,26000.0,1.0,21.599434264620854,20.0,25.0,1.0,722.0,14.994337584200132,12.0,17.0,1.0,15080.626738485333,12500.0,23000.0,1.0,20.0,21.22893256517301,24.0,1.0,19020.765130815675,12500.0,26000.0,1.0,21.71015726120519,20.0,25.0,1.0,1.0,912.0,7.0,30.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.368322700691564,12.0,17.0,16000.0,18000.0,36000.0,0.0,20.10884321301142,20.0,25.0,1.0,18000.0,20511.428454063465,36000.0,1.0,20.671363047903903,20.0,26.0,1.0,721.0,14.46153983229566,12.0,17.0,1.0,27821.067377575568,18000.0,36000.0,1.0,20.0,22.895622732656065,25.0,1.0,32350.97245614029,18000.0,36000.0,1.0,23.460446376169177,20.0,26.0,1.0,0.0,91121.0,7.0,16.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.001665250155384,9.0,11.0,16000.0,10000.0,19000.0,1.0,19.173727347445176,16.5,19.0,0.0,10000.0,22457.836116069302,25000.0,1.0,20.461625161154437,17.0,20.0,0.0,121.0,10.010126437370323,9.0,11.0,1.0,14252.701424281538,10000.0,19000.0,1.0,16.5,17.403334615330984,19.0,1.0,20762.75542413692,10000.0,25000.0,1.0,18.701646335053944,17.0,20.0,1.0,0.0,211.0,1.0,41.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.023276473804579,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.09027700823115,16.5,19.0,1.0,10000.0,22537.145306969822,25000.0,1.0,18.400549914686756,17.0,20.0,1.0,121.0,10.00268604198732,9.0,11.0,1.0,12891.451242331219,10000.0,19000.0,1.0,16.5,17.09988472675181,19.0,1.0,19392.30968789565,10000.0,25000.0,1.0,18.40288447510443,17.0,20.0,1.0,1.0,111.0,1.0,17.0
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.010646337456121,9.0,11.0,16000.0,10000.0,19000.0,1.0,20.117426716095512,16.5,19.0,0.0,10000.0,22531.182457482068,25000.0,1.0,21.415730592248682,17.0,20.0,0.0,121.0,10.005693934951038,9.0,11.0,1.0,14445.697838449136,10000.0,19000.0,1.0,16.5,17.39092906057426,19.0,1.0,20933.864477562634,10000.0,25000.0,1.0,18.680682019020352,17.0,20.0,1.0,0.0,211.0,1.0,24.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.006317624721628,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.24114344051324,16.5,19.0,1.0,10000.0,22488.79356066223,25000.0,1.0,19.540196655656036,17.0,20.0,1.0,121.0,9.99550428270144,9.0,11.0,1.0,14735.544164735715,10000.0,19000.0,1.0,16.5,17.464761204841594,19.0,1.0,21298.21665680204,10000.0,25000.0,1.0,18.778604944983307,17.0,20.0,1.0,1.0,211.0,1.0,19.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.214201541782067,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.41854652441778,16.5,19.0,1.0,10000.0,22950.293739842422,25000.0,1.0,19.73086083297222,17.0,20.0,1.0,122.0,10.18264457990753,9.0,11.0,1.0,15596.375996155079,10000.0,19000.0,1.0,16.5,17.672955573363417,19.0,1.0,22687.572679433208,10000.0,25000.0,1.0,19.011874361628998,17.0,20.0,1.0,1.0,111.0,1.0,44.0
11.0,22.0,11.0,22.0,-121.0,11.0,12.0,-111.0,10.026176109512448,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.068263493316636,16.5,19.0,1.0,10000.0,22572.78946084848,25000.0,1.0,19.37683953163975,17.0,20.0,1.0,121.0,9.99877685541228,9.0,11.0,1.0,16396.16224584445,10000.0,19000.0,1.0,16.5,17.78340967750945,19.0,1.0,22949.83780028382,10000.0,25000.0,1.0,19.08818032999529,17.0,20.0,1.0,1.0,111.0,1.0,14.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.205245002351027,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.046401334287935,16.5,19.0,1.0,10000.0,22945.928306927308,25000.0,1.0,18.35665846976985,17.0,20.0,1.0,122.0,10.205603852279719,9.0,11.0,1.0,13461.616415605049,10000.0,19000.0,1.0,16.5,17.301233274742586,19.0,1.0,20470.894757378028,10000.0,25000.0,1.0,18.623440553030722,17.0,20.0,1.0,1.0,111.0,1.0,11.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.186445460746787,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.87799019110032,16.5,19.0,1.0,10000.0,23048.11192457619,25000.0,1.0,20.210461017902034,17.0,20.0,0.0,122.0,10.234766160183035,9.0,11.0,1.0,14546.391639930365,10000.0,19000.0,1.0,16.5,17.54244689099753,19.0,1.0,21338.45215059873,10000.0,25000.0,1.0,18.826510280056404,17.0,20.0,1.0,1.0,211.0,1.0,22.0
11.0,21.0,11.0,21.0,-121.0,21.0,13.0,-111.0,10.21701552312887,9.0,11.0,16000.0,10000.0,19000.0,1.0,19.839050201061667,16.5,19.0,0.0,10000.0,22835.91607261179,25000.0,1.0,21.124290310779887,17.0,20.0,0.0,122.0,10.198496479298036,9.0,11.0,1.0,14440.267734657036,10000.0,19000.0,1.0,16.5,17.424596711309178,19.0,1.0,21518.68566010592,10000.0,25000.0,1.0,18.755430287160774,17.0,20.0,1.0,0.0,211.0,1.0,34.0
11.0,22.0,11.0,22.0,-121.0,21.0,12.0,-111.0,10.012220505576073,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.55100023103891,16.5,19.0,1.0,10000.0,22471.5521001762,25000.0,1.0,18.84407001893519,17.0,20.0,1.0,121.0,9.999815581871312,9.0,11.0,1.0,16395.70796389605,10000.0,19000.0,1.0,16.5,17.77188750151922,19.0,1.0,22936.227767921166,10000.0,25000.0,1.0,19.078737608697054,17.0,20.0,1.0,1.0,211.0,1.0,25.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,9.997227398549677,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.830351105230758,16.5,19.0,1.0,10000.0,22509.164072729927,25000.0,1.0,20.131760316405437,17.0,20.0,0.0,121.0,9.996002090414441,9.0,11.0,1.0,15782.594624172109,10000.0,19000.0,1.0,16.5,17.68206536612564,19.0,1.0,22345.214929075853,10000.0,25000.0,1.0,18.994162344910475,17.0,20.0,1.0,1.0,211.0,1.0,3.0
81.0,23.0,81.0,23.0,-721.0,912.0,12.0,-711.0,14.6984199428698,12.0,17.0,16000.0,12500.0,23000.0,1.0,21.197851312151833,20.0,24.0,1.0,12500.0,20486.269788327045,26000.0,1.0,21.75791214043805,20.0,25.0,1.0,721.0,14.863723252806015,12.0,17.0,1.0,18885.683662543554,12500.0,23000.0,1.0,20.0,21.813904391101097,24.0,1.0,23471.11947282903,12500.0,26000.0,1.0,22.38634499301136,20.0,25.0,1.0,1.0,912.0,7.0,31.0
91.0,24.0,91.0,24.0,-721.0,911.0,12.0,-711.0,15.688741051769037,12.0,17.0,16000.0,18000.0,36000.0,0.0,20.55547813846412,20.0,25.0,1.0,18000.0,20477.345983659652,36000.0,1.0,21.109894437325824,20.0,26.0,1.0,721.0,15.188471800982914,12.0,17.0,1.0,28326.370694215755,18000.0,36000.0,1.0,20.0,23.679860059641975,25.0,1.0,32784.427291360276,18000.0,36000.0,1.0,24.231887811735557,20.0,26.0,1.0,0.0,91121.0,7.0,24.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.189344598273841,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.651748013592485,16.5,19.0,1.0,10000.0,23054.260323225873,25000.0,1.0,18.987523618020518,17.0,20.0,1.0,122.0,10.19355458053139,9.0,11.0,1.0,13497.370083364165,10000.0,19000.0,1.0,16.5,17.28463264030743,19.0,1.0,20558.888060462796,10000.0,25000.0,1.0,18.621782534390846,17.0,20.0,1.0,1.0,111.0,1.0,57.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.185045028374903,9.0,11.0,16000.0,10000.0,19000.0,1.0,18.025528417049642,16.5,19.0,1.0,10000.0,22881.803580663793,25000.0,1.0,19.317801859394045,17.0,20.0,1.0,122.0,10.217376566152963,9.0,11.0,1.0,14701.179374201034,10000.0,19000.0,1.0,16.5,17.488913121398877,19.0,1.0,21645.341846189945,10000.0,25000.0,1.0,18.792896392163826,17.0,20.0,1.0,1.0,111.0,1.0,0.0
11.0,21.0,11.0,22.0,-121.0,21.0,12.0,-111.0,9.973766233649139,9.0,11.0,16000.0,10000.0,19000.0,1.0,17.915254240508254,16.5,19.0,1.0,10000.0,22538.866449246798,25000.0,1.0,19.225361310027733,17.0,20.0,1.0,121.0,9.996153097403202,9.0,11.0,1.0,14858.010007824174,10000.0,19000.0,1.0,16.5,17.49961029817308,19.0,1.0,21437.396944061962,10000.0,25000.0,1.0,18.817835927213434,17.0,20.0,1.0,1.0,211.0,1.0,37.0
